logz logzerr logvol nlive logl logwt insert_order
-4.227963129973346440e+03 1.296338039737035501e+02 -7.900000000000005629e-02 1.000000000000000000e+03 -4.200365763918312950e+03 -4.207353019155628317e+03 1.993999999999999995e+00
-4.207353019154508729e+03 8.983780782673580489e+00 -8.000000000000005718e-02 1.000000000000000000e+03 -4.191653369037639095e+03 -4.198641624274954665e+03 1.280000000000000027e+00
-4.198641459590156046e+03 8.216845444681315058e+00 -8.100000000000005806e-02 1.000000000000000000e+03 -4.032498758300053396e+03 -4.039488013537368715e+03 2.199999999999999872e-02
-4.039488013537368715e+03 7.831717970933613060e+01 -8.200000000000005895e-02 1.000000000000000000e+03 -4.008130855621560841e+03 -4.015121110858876364e+03 1.385999999999999899e+00
-4.015121110858849988e+03 8.442891200701841115e+01 -8.300000000000005984e-02 1.000000000000000000e+03 -3.858632549605252279e+03 -3.865623804842568006e+03 1.268000000000000016e+00
-3.865623804842568006e+03 1.081805227857027916e+02 -8.400000000000006073e-02 1.000000000000000000e+03 -3.703665665485563750e+03 -3.710657920722879226e+03 2.760000000000000231e-01
-3.710657920722879226e+03 9.791734797625016995e+01 -8.500000000000006162e-02 1.000000000000000000e+03 -3.655122947242878581e+03 -3.662116202480194261e+03 9.000000000000000222e-01
-3.662116202480194261e+03 7.513589394619967265e+01 -8.600000000000006251e-02 1.000000000000000000e+03 -3.566319831962322041e+03 -3.573314087199637470e+03 1.427999999999999936e+00
-3.573314087199637470e+03 8.228291941731502845e+01 -8.700000000000006339e-02 1.000000000000000000e+03 -3.441974008143471565e+03 -3.448969263380787197e+03 1.981999999999999984e+00
-3.448969263380787197e+03 1.152074673010389887e+02 -8.800000000000006428e-02 1.000000000000000000e+03 -3.436134230005596237e+03 -3.443130485242911618e+03 6.000000000000000125e-03
-3.443127577076726539e+03 3.567508853041056938e+01 -8.900000000000006517e-02 1.000000000000000000e+03 -3.369638293371100190e+03 -3.376635548608415775e+03 1.127999999999999892e+00
-3.376635548608415775e+03 2.612788752788355850e+01 -9.000000000000006606e-02 1.000000000000000000e+03 -3.323561609214521013e+03 -3.330559864451836347e+03 2.859999999999999765e-01
-3.330559864451836347e+03 3.338950853392164220e+01 -9.100000000000006695e-02 1.000000000000000000e+03 -3.321725444261338453e+03 -3.328724699498653990e+03 8.120000000000000551e-01
-3.328576635440339032e+03 3.345392517966565293e+01 -9.200000000000006783e-02 1.000000000000000000e+03 -3.254116172279918374e+03 -3.261116427517233660e+03 1.931999999999999940e+00
-3.261116427517233660e+03 5.372540739697248569e+01 -9.300000000000006872e-02 1.000000000000000000e+03 -3.157626610990508652e+03 -3.164627866227824143e+03 8.020000000000000462e-01
-3.164627866227824143e+03 6.608281002351438360e+01 -9.400000000000006961e-02 1.000000000000000000e+03 -3.143588210959122534e+03 -3.150590466196438229e+03 1.900000000000000022e-01
-3.150590465395434876e+03 5.030978931563492296e+01 -9.500000000000007050e-02 1.000000000000000000e+03 -3.138178526024309576e+03 -3.145181781261625019e+03 1.171999999999999931e+00
-3.145177313727767796e+03 5.266045942230871191e+00 -9.600000000000007139e-02 1.000000000000000000e+03 -3.085655089308236711e+03 -3.092659344545552358e+03 7.820000000000000284e-01
-3.092659344545552358e+03 2.621482277298675712e+01 -9.700000000000007228e-02 1.000000000000000000e+03 -3.074838876459542462e+03 -3.081844131696857858e+03 3.220000000000000084e-01
-3.081844111605542366e+03 2.175649270672077407e+01 -9.800000000000007316e-02 1.000000000000000000e+03 -3.066132161250593981e+03 -3.073138416487909581e+03 8.519999999999999796e-01
-3.073138250861844881e+03 6.053633569125475233e+00 -9.900000000000007405e-02 1.000000000000000000e+03 -3.061021574573867383e+03 -3.068028829811182732e+03 1.046000000000000041e+00
-3.068022808397812241e+03 7.809510904279562737e+00 -1.000000000000000749e-01 1.000000000000000000e+03 -2.957332217466406746e+03 -2.964340472703722298e+03 9.579999999999999627e-01
-2.964340472703722298e+03 5.092286293311304490e+01 -1.010000000000000758e-01 1.000000000000000000e+03 -2.953488648127952274e+03 -2.960497903365267575e+03 6.500000000000000222e-01
-2.960476691488398046e+03 4.612363109857554377e+01 -1.020000000000000767e-01 1.000000000000000000e+03 -2.858103586584833010e+03 -2.865113841822148515e+03 3.400000000000000244e-01
-2.865113841822148515e+03 4.198246100582644402e+01 -1.030000000000000776e-01 1.000000000000000000e+03 -2.735104588919305570e+03 -2.742115844156621279e+03 1.641999999999999904e+00
-2.742115844156621279e+03 8.160898887618479591e+01 -1.040000000000000785e-01 1.000000000000000000e+03 -2.724946788786229263e+03 -2.731959044023544720e+03 2.199999999999999872e-02
-2.731959005213037472e+03 7.451506930581054178e+01 -1.050000000000000794e-01 1.000000000000000000e+03 -2.696596680153911166e+03 -2.703609935391226827e+03 1.362000000000000099e+00
-2.703609935391226372e+03 1.196793795472058441e+01 -1.060000000000000803e-01 1.000000000000000000e+03 -2.667609046221994504e+03 -2.674623301459309914e+03 1.405999999999999917e+00
-2.674623301459309459e+03 1.779808608314042218e+01 -1.070000000000000812e-01 1.000000000000000000e+03 -2.663951344476497979e+03 -2.670966599713813594e+03 1.822000000000000064e+00
-2.670941109833543578e+03 1.812097825899691017e+01 -1.080000000000000820e-01 1.000000000000000000e+03 -2.618871895322141427e+03 -2.625888150559456790e+03 4.660000000000000253e-01
-2.625888150559456790e+03 2.166345425502747801e+01 -1.090000000000000829e-01 1.000000000000000000e+03 -2.610627706874652631e+03 -2.617644962111968198e+03 9.340000000000000524e-01
-2.617644699102349932e+03 1.894385731071978896e+01 -1.100000000000000838e-01 1.000000000000000000e+03 -2.562694249092139216e+03 -2.569712504329454532e+03 1.358000000000000096e+00
-2.569712504329454532e+03 3.174297990139539394e+01 -1.110000000000000847e-01 1.000000000000000000e+03 -2.506032615144576539e+03 -2.513051870381892059e+03 1.079999999999999988e-01
-2.513051870381892059e+03 5.411042414378477616e+01 -1.120000000000000856e-01 1.000000000000000000e+03 -2.491427401333283342e+03 -2.498447656570599065e+03 1.514000000000000012e+00
-2.498447656116165490e+03 4.793546381996018368e+01 -1.130000000000000865e-01 1.000000000000000000e+03 -2.348391432765605259e+03 -2.355412688002920731e+03 8.219999999999999529e-01
-2.355412688002920731e+03 9.668540994206834682e+01 -1.140000000000000874e-01 1.000000000000000000e+03 -2.345024653852818119e+03 -2.352046909090133795e+03 2.220000000000000029e-01
-2.352012956937461695e+03 4.408804305081314823e+01 -1.150000000000000883e-01 1.000000000000000000e+03 -2.300217990210580410e+03 -2.307241245447895835e+03 1.907999999999999918e+00
-2.307241245447895835e+03 2.172244985006355122e+01 -1.160000000000000892e-01 1.000000000000000000e+03 -2.294355626743541961e+03 -2.301379881980857590e+03 1.520000000000000018e+00
-2.301377038668149908e+03 1.401492230178111420e+01 -1.170000000000000900e-01 1.000000000000000000e+03 -2.277180372778742367e+03 -2.284205628016057744e+03 9.800000000000000377e-02
