logz logzerr logvol nlive logl logwt insert_order
-2.069816574989375076e+05 9.079245194410647173e+02 -2.700000000000001704e-02 1.000000000000000000e+03 -2.068043868694323173e+05 -2.068113221246696194e+05 1.838000000000000078e+00
-2.068113221246696194e+05 7.142639042095505602e+02 -2.800000000000001793e-02 1.000000000000000000e+03 -2.054750062153046310e+05 -2.054819424705419515e+05 1.375999999999999890e+00
-2.054819424705419515e+05 6.261975867293691635e+02 -2.900000000000001882e-02 1.000000000000000000e+03 -2.044400888057196862e+05 -2.044470260609569959e+05 8.279999999999999583e-01
-2.044470260609569959e+05 4.881936930447138820e+02 -3.000000000000001971e-02 1.000000000000000000e+03 -2.033768554558954202e+05 -2.033837937111327483e+05 1.689999999999999947e+00
-2.033837937111327483e+05 6.741915073116664416e+02 -3.100000000000002059e-02 1.000000000000000000e+03 -2.030849990929466148e+05 -2.030919383481839322e+05 8.800000000000000044e-01
-2.030919383481839322e+05 3.656757306121364763e+02 -3.200000000000002148e-02 1.000000000000000000e+03 -2.030149661285524489e+05 -2.030219063837897556e+05 1.221999999999999975e+00
-2.030219063837897556e+05 9.983864969166656067e+01 -3.300000000000002237e-02 1.000000000000000000e+03 -2.029739488874461385e+05 -2.029808901426834636e+05 1.092000000000000082e+00
-2.029808901426834636e+05 4.092582433598463609e+01 -3.400000000000002326e-02 1.000000000000000000e+03 -2.026336836255870585e+05 -2.026406258808243729e+05 2.200000000000000011e-01
-2.026406258808243729e+05 1.720046002856615530e+02 -3.500000000000002415e-02 1.000000000000000000e+03 -2.024285667735176394e+05 -2.024355100287549431e+05 1.842000000000000082e+00
-2.024355100287549431e+05 1.994490236578631652e+02 -3.600000000000002504e-02 1.000000000000000000e+03 -2.022830657194455562e+05 -2.022900099746828782e+05 1.391999999999999904e+00
-2.022900099746828782e+05 1.908271308300506917e+02 -3.700000000000002592e-02 1.000000000000000000e+03 -2.010261499281416764e+05 -2.010330951833789877e+05 1.060000000000000053e+00
-2.010330951833789877e+05 4.686345496584440298e+02 -3.800000000000002681e-02 1.000000000000000000e+03 -2.009125751720494300e+05 -2.009195214272867597e+05 5.340000000000000302e-01
-2.009195214272867597e+05 5.004375904613108332e+02 -3.900000000000002770e-02 1.000000000000000000e+03 -2.005265211964727205e+05 -2.005334684517100395e+05 2.159999999999999976e-01
-2.005334684517100395e+05 4.807798741948802217e+02 -4.000000000000002859e-02 1.000000000000000000e+03 -1.989262367149953498e+05 -1.989331849702326581e+05 6.560000000000000275e-01
-1.989331849702326581e+05 8.094706104583702881e+02 -4.100000000000002948e-02 1.000000000000000000e+03 -1.980028400820183451e+05 -1.980097893372556719e+05 1.804000000000000048e+00
-1.980097893372556719e+05 3.993625911493078320e+02 -4.200000000000003036e-02 1.000000000000000000e+03 -1.979136237825434073e+05 -1.979205740377807233e+05 1.495999999999999996e+00
-1.979205740377807233e+05 2.740335716926738883e+02 -4.300000000000003125e-02 1.000000000000000000e+03 -1.975481376312583743e+05 -1.975550888864956796e+05 3.439999999999999725e-01
-1.975550888864956796e+05 2.001195379833847596e+02 -4.400000000000003214e-02 1.000000000000000000e+03 -1.973822226237592986e+05 -1.973891748789966223e+05 7.520000000000000018e-01
-1.973891748789966223e+05 1.519660459775877825e+02 -4.500000000000003303e-02 1.000000000000000000e+03 -1.973154146733141388e+05 -1.973223679285514518e+05 7.960000000000000409e-01
-1.973223679285514518e+05 6.523863157542093916e+01 -4.600000000000003392e-02 1.000000000000000000e+03 -1.970260885415046650e+05 -1.970330427967419673e+05 1.739999999999999880e-01
-1.970330427967419673e+05 1.079726297327203923e+02 -4.700000000000003481e-02 1.000000000000000000e+03 -1.966612853332557424e+05 -1.966682405884930631e+05 1.620000000000000107e+00
-1.966682405884930631e+05 1.985755774278722185e+02 -4.800000000000003569e-02 1.000000000000000000e+03 -1.958918554092062986e+05 -1.958988116644436086e+05 1.750000000000000000e+00
-1.958988116644436086e+05 3.798924927040536090e+02 -4.900000000000003658e-02 1.000000000000000000e+03 -1.950850984413799015e+05 -1.950920556966172298e+05 1.169999999999999929e+00
-1.950920556966172298e+05 5.995139071699758233e+02 -5.000000000000003747e-02 1.000000000000000000e+03 -1.947932358105462044e+05 -1.948001940657835221e+05 1.308000000000000052e+00
-1.948001940657835221e+05 1.272293618666290911e+02 -5.100000000000003836e-02 1.000000000000000000e+03 -1.946558286522377748e+05 -1.946627879074750817e+05 1.980000000000000093e-01
-1.946627879074750817e+05 1.229341765625580365e+02 -5.200000000000003925e-02 1.000000000000000000e+03 -1.943414600102567638e+05 -1.943484202654940891e+05 1.643999999999999906e+00
-1.943484202654940891e+05 2.368787472350735186e+02 -5.300000000000004013e-02 1.000000000000000000e+03 -1.938045170663800091e+05 -1.938114783216173237e+05 1.056000000000000050e+00
-1.938114783216173237e+05 4.416855745347161246e+02 -5.400000000000004102e-02 1.000000000000000000e+03 -1.928002735272464342e+05 -1.928072357824837381e+05 4.799999999999999822e-01
-1.928072357824837381e+05 8.489928291962944513e+02 -5.500000000000004191e-02 1.000000000000000000e+03 -1.924094742734624015e+05 -1.924164375286997238e+05 1.691999999999999948e+00
-1.924164375286997238e+05 3.932755594466502203e+02 -5.600000000000004280e-02 1.000000000000000000e+03 -1.915021363473489764e+05 -1.915091006025862880e+05 1.120000000000000107e+00
-1.915091006025862880e+05 3.380683288240256275e+02 -5.700000000000004369e-02 1.000000000000000000e+03 -1.911344497798140510e+05 -1.911414150350513810e+05 1.060000000000000053e+00
-1.911414150350513810e+05 3.608060709660140333e+02 -5.800000000000004458e-02 1.000000000000000000e+03 -1.910117615594324889e+05 -1.910187278146698081e+05 1.205999999999999961e+00
-1.910187278146698081e+05 3.885073178146002988e+02 -5.900000000000004546e-02 1.000000000000000000e+03 -1.909618028027310502e+05 -1.909687700579683587e+05 1.987999999999999989e+00
-1.909687700579683587e+05 3.978073045185004162e+02 -6.000000000000004635e-02 1.000000000000000000e+03 -1.908833868789347762e+05 -1.908903551341721031e+05 1.169999999999999929e+00
-1.908903551341721031e+05 4.279952450804482567e+01 -6.100000000000004724e-02 1.000000000000000000e+03 -1.890916019980106794e+05 -1.890985712532479956e+05 1.921999999999999931e+00
-1.890985712532479956e+05 6.674434740494687048e+02 -6.200000000000004813e-02 1.000000000000000000e+03 -1.870472170524666144e+05 -1.870541873077039199e+05 1.792000000000000037e+00
-1.870541873077039199e+05 1.257345988371651401e+03 -6.300000000000004208e-02 1.000000000000000000e+03 -1.869891211382432666e+05 -1.869960923934805905e+05 1.681999999999999940e+00
-1.869960923934805905e+05 7.755391815206717183e+02 -6.400000000000004297e-02 1.000000000000000000e+03 -1.862238012269851170e+05 -1.862307734822224302e+05 1.068000000000000060e+00
-1.862307734822224302e+05 3.887955260476028911e+02 -6.500000000000004385e-02 1.000000000000000000e+03 -1.848590813317445572e+05 -1.848660545869818598e+05 5.100000000000000089e-01
-1.848660545869818598e+05 5.905380956766806548e+02 -6.600000000000004474e-02 1.000000000000000000e+03 -1.848498861173300538e+05 -1.848568603725673747e+05 1.925999999999999934e+00
-1.848568602709468687e+05 3.824088912984854982e+00 -6.700000000000004563e-02 1.000000000000000000e+03 -1.844125911568496085e+05 -1.844195664120869187e+05 7.660000000000000142e-01
-1.844195664120869187e+05 2.079991271805824340e+02 -6.800000000000004652e-02 1.000000000000000000e+03 -1.834142095118204597e+05 -1.834211857670577883e+05 4.299999999999999933e-01
-1.834211857670577883e+05 6.758332053792244096e+02 -6.900000000000004741e-02 1.000000000000000000e+03 -1.833063107839237200e+05 -1.833132880391610379e+05 4.640000000000000235e-01
-1.833132880391610379e+05 4.213422044211098410e+02 -7.000000000000004829e-02 1.000000000000000000e+03 -1.824029777021672053e+05 -1.824099559574045124e+05 1.592000000000000082e+00
-1.824099559574045124e+05 4.391427471853207862e+02 -7.100000000000004918e-02 1.000000000000000000e+03 -1.823759102406293387e+05 -1.823828894958666642e+05 1.312000000000000055e+00
-1.823828894958666642e+05 3.657182601897792438e+02 -7.200000000000005007e-02 1.000000000000000000e+03 -1.817961070007590461e+05 -1.818030872559963609e+05 1.635999999999999899e+00
-1.818030872559963609e+05 2.510955798825859517e+02 -7.300000000000005096e-02 1.000000000000000000e+03 -1.813011728880263108e+05 -1.813081541432636150e+05 1.497999999999999998e+00
-1.813081541432636150e+05 4.020637068057216084e+02 -7.400000000000005185e-02 1.000000000000000000e+03 -1.809314212167122168e+05 -1.809384034719495394e+05 4.580000000000000182e-01
-1.809384034719495394e+05 4.041064239451702065e+02 -7.500000000000005274e-02 1.000000000000000000e+03 -1.799434711117952538e+05 -1.799504543670325656e+05 3.599999999999999867e-01
-1.799504543670325656e+05 5.063469090285480547e+02 -7.600000000000005362e-02 1.000000000000000000e+03 -1.790821746366150328e+05 -1.790891588918523339e+05 1.830000000000000071e+00
-1.790891588918523339e+05 6.346350084002471021e+02 -7.700000000000005451e-02 1.000000000000000000e+03 -1.788917540695678035e+05 -1.788987393248051230e+05 7.199999999999999456e-02
-1.788987393248051230e+05 4.778410988138139146e+02 -7.800000000000005540e-02 1.000000000000000000e+03 -1.785115889240490505e+05 -1.785185751792863593e+05 1.340000000000000080e+00
-1.785185751792863593e+05 4.122490068972131212e+02 -7.900000000000005629e-02 1.000000000000000000e+03 -1.784309762101619563e+05 -1.784379634653992835e+05 6.099999999999999867e-01
-1.784379634653992835e+05 3.507299945829042542e+01 -8.000000000000005718e-02 1.000000000000000000e+03 -1.737329519379340345e+05 -1.737399401931713510e+05 1.352000000000000091e+00
-1.737399401931713510e+05 2.355650450667364112e+03 -8.100000000000005806e-02 1.000000000000000000e+03 -1.732447895708502037e+05 -1.732517788260875095e+05 1.907999999999999918e+00
-1.732517788260875095e+05 1.420473559540235328e+03 -8.200000000000005895e-02 1.000000000000000000e+03 -1.725284860400468751e+05 -1.725354762952841993e+05 7.760000000000000231e-01
-1.725354762952841993e+05 1.613484901658302988e+03 -8.300000000000005984e-02 1.000000000000000000e+03 -1.717540548149141832e+05 -1.717610460701514967e+05 8.000000000000000167e-02
-1.717610460701514967e+05 1.794459905917041169e+03 -8.400000000000006073e-02 1.000000000000000000e+03 -1.703750830770787725e+05 -1.703820753323160752e+05 6.320000000000000062e-01
-1.703820753323160752e+05 7.817409480366671914e+02 -8.500000000000006162e-02 1.000000000000000000e+03 -1.690367044118583435e+05 -1.690436976670956647e+05 1.461999999999999966e+00
-1.690436976670956647e+05 1.140063085888774594e+03 -8.600000000000006251e-02 1.000000000000000000e+03 -1.689407762344781368e+05 -1.689477704897154472e+05 1.766000000000000014e+00
-1.689477704897154472e+05 4.188363830723694292e+01 -8.700000000000006339e-02 1.000000000000000000e+03 -1.689110050327593344e+05 -1.689180002879966632e+05 7.500000000000000000e-01
-1.689180002879966632e+05 1.094562633213847924e+01 -8.800000000000006428e-02 1.000000000000000000e+03 -1.689029038888380164e+05 -1.689099001440753345e+05 9.199999999999999845e-02
-1.689098998406259343e+05 1.035282061875760462e+01 -8.900000000000006517e-02 1.000000000000000000e+03 -1.686894394911455747e+05 -1.686964367463828821e+05 1.731999999999999984e+00
-1.686964367463828821e+05 1.055299770961420904e+02 -9.000000000000006606e-02 1.000000000000000000e+03 -1.684925119796679937e+05 -1.684995102349053195e+05 1.536000000000000032e+00
-1.684995102349053195e+05 1.293265779180076152e+02 -9.100000000000006695e-02 1.000000000000000000e+03 -1.678923087693872803e+05 -1.678993080246245954e+05 1.862000000000000099e+00
-1.678993080246245954e+05 3.395555526816283987e+02 -9.200000000000006783e-02 1.000000000000000000e+03 -1.671465556577782554e+05 -1.671535559130155598e+05 8.179999999999999494e-01
-1.671535559130155598e+05 6.052315773816180808e+02 -9.300000000000006872e-02 1.000000000000000000e+03 -1.649171497028258455e+05 -1.649241509580631682e+05 1.443999999999999950e+00
-1.649241509580631682e+05 1.283933525707956505e+03 -9.400000000000006961e-02 1.000000000000000000e+03 -1.642045740047370782e+05 -1.642115762599743903e+05 1.733999999999999986e+00
-1.642115762599743903e+05 1.679586293140259841e+03 -9.500000000000007050e-02 1.000000000000000000e+03 -1.641856953662967135e+05 -1.641926986215340148e+05 1.846000000000000085e+00
-1.641926986215276702e+05 1.238243684009418757e+03 -9.600000000000007139e-02 1.000000000000000000e+03 -1.637161059437641234e+05 -1.637231101990014431e+05 1.475999999999999979e+00
-1.637231101990014431e+05 2.237319633669509926e+02 -9.700000000000007228e-02 1.000000000000000000e+03 -1.627098042765517894e+05 -1.627168095317890984e+05 1.872000000000000108e+00
-1.627168095317890984e+05 4.359949763084708820e+02 -9.800000000000007316e-02 1.000000000000000000e+03 -1.617662894998662232e+05 -1.617732957551035506e+05 5.020000000000000018e-01
-1.617732957551035506e+05 7.409987838942511189e+02 -9.900000000000007405e-02 1.000000000000000000e+03 -1.613992277559565555e+05 -1.614062350111938722e+05 1.754000000000000004e+00
-1.614062350111938722e+05 6.366045028790663309e+02 -1.000000000000000749e-01 1.000000000000000000e+03 -1.610600553582430002e+05 -1.610670636134803062e+05 8.219999999999999529e-01
-1.610670636134803062e+05 9.342857197933396662e+01 -1.010000000000000758e-01 1.000000000000000000e+03 -1.605581873129979358e+05 -1.605651965682352602e+05 9.340000000000000524e-01
-1.605651965682352602e+05 1.875550715215135824e+02 -1.020000000000000767e-01 1.000000000000000000e+03 -1.603387086034129607e+05 -1.603457188586502743e+05 1.940000000000000058e-01
