weight logl k
0.000000000000000000e+00 -1.261250576410467329e+04 -1.691100906265097237e-02
0.000000000000000000e+00 -1.259177139570712097e+04 -1.622709973597791233e-02
0.000000000000000000e+00 -1.259131372485024258e+04 -1.621198956295621940e-02
0.000000000000000000e+00 -1.258851140753895197e+04 -1.611945660990388163e-02
0.000000000000000000e+00 -1.256105455475058625e+04 7.256493603605029818e-01
0.000000000000000000e+00 -1.254679199452923422e+04 7.251768940696354804e-01
0.000000000000000000e+00 -1.252823570757070956e+04 -1.412353165197011151e-02
0.000000000000000000e+00 -1.250526589452246844e+04 7.237978380690908153e-01
0.000000000000000000e+00 -1.250203367835783683e+04 -1.325252565464207777e-02
0.000000000000000000e+00 -1.250004192999337283e+04 -1.318623187881362568e-02
0.000000000000000000e+00 -1.249132326505101446e+04 -1.289589746811614646e-02
0.000000000000000000e+00 -1.247058424196649503e+04 7.226421152909763279e-01
0.000000000000000000e+00 -1.246654880473948651e+04 7.225074031917158024e-01
0.000000000000000000e+00 -1.246095572772633932e+04 -1.188285576482916994e-02
0.000000000000000000e+00 -1.245655556063658332e+04 7.221735930403188064e-01
0.000000000000000000e+00 -1.241863020659469839e+04 -1.046622177677836163e-02
0.000000000000000000e+00 -1.241569136304847416e+04 -1.036765495793945391e-02
0.000000000000000000e+00 -1.235897073349614584e+04 -8.460050196368751330e-03
0.000000000000000000e+00 -1.234838095261925810e+04 7.185405455472517744e-01
0.000000000000000000e+00 -1.234553909616152305e+04 7.184446118494580702e-01
0.000000000000000000e+00 -1.234372033988582007e+04 7.183832020591824907e-01
0.000000000000000000e+00 -1.231764485582604175e+04 7.175016262841364956e-01
0.000000000000000000e+00 -1.228890503086693207e+04 7.165274809558694891e-01
0.000000000000000000e+00 -1.228734925321036644e+04 7.164746724388422194e-01
0.000000000000000000e+00 -1.228297063392429845e+04 7.163260053831836949e-01
0.000000000000000000e+00 -1.226828228929514262e+04 7.158268450500449021e-01
0.000000000000000000e+00 -1.226524102643873266e+04 -5.285650119169815753e-03
0.000000000000000000e+00 -1.224141667543243966e+04 -4.474311144072817825e-03
0.000000000000000000e+00 -1.224060236343834185e+04 -4.446547377555010172e-03
0.000000000000000000e+00 -1.222950460368305721e+04 7.145057141589035155e-01
0.000000000000000000e+00 -1.222403740488906806e+04 -3.881303240363287443e-03
0.000000000000000000e+00 -1.221772945269259799e+04 -3.665823673550061557e-03
0.000000000000000000e+00 -1.221733023190423046e+04 7.140899379635530231e-01
0.000000000000000000e+00 -1.221194086516649440e+04 -3.467971697293403821e-03
0.000000000000000000e+00 -1.220207813686781083e+04 -3.130615337826103683e-03
0.000000000000000000e+00 -1.220130053001349916e+04 -3.104003650236997203e-03
0.000000000000000000e+00 -1.219408511021667073e+04 7.132947353055865136e-01
0.000000000000000000e+00 -1.217506221809808085e+04 -2.204900413531163395e-03
0.000000000000000000e+00 -1.216439257128764621e+04 -1.838638145040150107e-03
0.000000000000000000e+00 -1.213567730390496581e+04 7.112887995373986527e-01
0.000000000000000000e+00 -1.213206962855906386e+04 7.111645282042116101e-01
0.000000000000000000e+00 -1.210138108500228918e+04 7.101056596668056109e-01
0.000000000000000000e+00 -1.209986590505288223e+04 3.844575348450618435e-04
0.000000000000000000e+00 -1.208049078948834540e+04 7.093830560432365928e-01
0.000000000000000000e+00 -1.207216896855988489e+04 1.342966041175230885e-03
0.000000000000000000e+00 -1.207133246049373702e+04 1.371955487817100305e-03
0.000000000000000000e+00 -1.206000642773753680e+04 1.764696701732404449e-03
0.000000000000000000e+00 -1.204021275901164336e+04 7.079856447966625943e-01
0.000000000000000000e+00 -1.203811747444757930e+04 2.524956802216760110e-03
0.000000000000000000e+00 -1.203434114596528161e+04 2.656284296531197242e-03
0.000000000000000000e+00 -1.200826429476415979e+04 3.564484620783847646e-03
0.000000000000000000e+00 -1.199854160112327372e+04 7.065340501269354867e-01
0.000000000000000000e+00 -1.199555696285716112e+04 7.064298514482900693e-01
0.000000000000000000e+00 -1.199188331092034605e+04 4.136200320527194663e-03
0.000000000000000000e+00 -1.197951653397614245e+04 4.568432953074186287e-03
0.000000000000000000e+00 -1.196143190519713608e+04 5.201471867504636748e-03
0.000000000000000000e+00 -1.195851979813627622e+04 7.051342409664540511e-01
0.000000000000000000e+00 -1.195580865011308197e+04 7.050392128327604979e-01
0.000000000000000000e+00 -1.194609376922936644e+04 7.046984854884854599e-01
0.000000000000000000e+00 -1.193007335821544257e+04 7.041358792639180741e-01
0.000000000000000000e+00 -1.191695946691041536e+04 7.036746683441439387e-01
0.000000000000000000e+00 -1.191572172171730563e+04 6.806650268511571511e-03
0.000000000000000000e+00 -1.189786006242694748e+04 7.030018549551879659e-01
0.000000000000000000e+00 -1.187842125461516662e+04 8.122009741604596655e-03
0.000000000000000000e+00 -1.184493453028903605e+04 9.307142605067042496e-03
0.000000000000000000e+00 -1.184169026082096025e+04 7.010155792495211813e-01
0.000000000000000000e+00 -1.183858250713218149e+04 9.532406305793550416e-03
0.000000000000000000e+00 -1.180864220402502542e+04 6.998415850863017873e-01
0.000000000000000000e+00 -1.179355637625205054e+04 6.993043468591779721e-01
0.000000000000000000e+00 -1.179343436554781329e+04 1.113775763992697065e-02
0.000000000000000000e+00 -1.179098972439816316e+04 1.122489658047642891e-02
0.000000000000000000e+00 -1.175140008286416196e+04 1.263915053314512704e-02
0.000000000000000000e+00 -1.174561242327431319e+04 1.284639154611744161e-02
0.000000000000000000e+00 -1.173405845532333478e+04 6.971772713478547878e-01
0.000000000000000000e+00 -1.173177928673747010e+04 1.334222908919224793e-02
0.000000000000000000e+00 -1.172679791032653156e+04 6.969167973392913495e-01
0.000000000000000000e+00 -1.172507017922950399e+04 6.968547852689583877e-01
0.000000000000000000e+00 -1.171673871782908827e+04 6.965555926380755380e-01
0.000000000000000000e+00 -1.171634274961135634e+04 1.389638959769134985e-02
0.000000000000000000e+00 -1.170346665440689321e+04 1.435932127029060368e-02
0.000000000000000000e+00 -1.169330354359728153e+04 6.957125980149401201e-01
0.000000000000000000e+00 -1.168465612432133639e+04 1.503674489284678728e-02
0.000000000000000000e+00 -1.168354540141765028e+04 6.953609684791626222e-01
0.000000000000000000e+00 -1.166713963276029790e+04 1.566878154258244393e-02
0.000000000000000000e+00 -1.166044411361077982e+04 6.945270732179218420e-01
0.000000000000000000e+00 -1.165784420847774527e+04 1.600466082545182189e-02
0.000000000000000000e+00 -1.165053584909594611e+04 1.626897355901668618e-02
0.000000000000000000e+00 -1.161663762632004909e+04 1.749763511933988269e-02
0.000000000000000000e+00 -1.160209615993735133e+04 1.802607153188029443e-02
0.000000000000000000e+00 -1.158166359756146085e+04 1.876999263062950618e-02
0.000000000000000000e+00 -1.153750509733221043e+04 6.900543681297937049e-01
0.000000000000000000e+00 -1.151980900751823901e+04 2.103212651916219755e-02
0.000000000000000000e+00 -1.151755495246010832e+04 2.111485061935702845e-02
0.000000000000000000e+00 -1.150577215634799541e+04 2.154761451170417175e-02
0.000000000000000000e+00 -1.149975649058386989e+04 6.886689788255306865e-01
0.000000000000000000e+00 -1.149890409564693255e+04 2.180012689772281576e-02
0.000000000000000000e+00 -1.149775188324916962e+04 6.885952479341783672e-01
0.000000000000000000e+00 -1.149724483309404241e+04 6.885765956827483159e-01
0.000000000000000000e+00 -1.149202677579284682e+04 2.205317147836582947e-02
0.000000000000000000e+00 -1.148944049597100093e+04 6.882893750422307555e-01
0.000000000000000000e+00 -1.147126852136790694e+04 6.876196356847592561e-01
0.000000000000000000e+00 -1.147013824125321298e+04 6.875779339299645798e-01
0.000000000000000000e+00 -1.146363536921771629e+04 2.309984768028838786e-02
0.000000000000000000e+00 -1.145998324179320116e+04 2.323472637718015932e-02
0.000000000000000000e+00 -1.145852114773679932e+04 6.871490168924316855e-01
0.000000000000000000e+00 -1.145657483971514921e+04 2.336065337511294970e-02
0.000000000000000000e+00 -1.144244132187730429e+04 2.388334174892481343e-02
0.000000000000000000e+00 -1.144041663825549767e+04 6.864794695107980793e-01
0.000000000000000000e+00 -1.143551250269902812e+04 6.862978699657409365e-01
0.000000000000000000e+00 -1.143148542574109888e+04 2.428908274031327252e-02
0.000000000000000000e+00 -1.140050474666802256e+04 2.543912380947821461e-02
0.000000000000000000e+00 -1.138755970122185681e+04 6.845169064091236599e-01
0.000000000000000000e+00 -1.138574147826588887e+04 2.598856785222602994e-02
0.000000000000000000e+00 -1.138488817305411430e+04 2.602035331633034687e-02
0.000000000000000000e+00 -1.138456254333881589e+04 2.603248377314049122e-02
0.000000000000000000e+00 -1.137968850994415880e+04 2.621410619061270708e-02
0.000000000000000000e+00 -1.136840484841532634e+04 2.663495753070010963e-02
0.000000000000000000e+00 -1.136325618226274128e+04 6.836105873856781479e-01
0.000000000000000000e+00 -1.136261375629238319e+04 6.835865963070486551e-01
0.000000000000000000e+00 -1.135744763315057025e+04 2.704414977524560726e-02
0.000000000000000000e+00 -1.134704926355373937e+04 2.743294458193368257e-02
0.000000000000000000e+00 -1.134616097152248039e+04 2.746617918346583309e-02
0.000000000000000000e+00 -1.132783058727643584e+04 2.815274695011860118e-02
0.000000000000000000e+00 -1.132027216711851543e+04 2.843626893410355905e-02
0.000000000000000000e+00 -1.130243151207684241e+04 2.910646278341921800e-02
0.000000000000000000e+00 -1.129104381814163571e+04 6.809027872641992829e-01
0.000000000000000000e+00 -1.128443081034631177e+04 6.806536883388791814e-01
0.000000000000000000e+00 -1.127925428207440746e+04 2.997919038527019353e-02
0.000000000000000000e+00 -1.125624672888723035e+04 3.084785125010824913e-02
0.000000000000000000e+00 -1.125159893122478570e+04 3.102361359626648607e-02
0.000000000000000000e+00 -1.124658773747006126e+04 6.792245309763953465e-01
0.000000000000000000e+00 -1.124479881101342471e+04 6.791568154452178874e-01
0.000000000000000000e+00 -1.124332180068134767e+04 6.791008960826649954e-01
0.000000000000000000e+00 -1.123915635963520617e+04 3.149461486779880914e-02
0.000000000000000000e+00 -1.122742487756091032e+04 6.784984289552786763e-01
0.000000000000000000e+00 -1.122677375059300903e+04 3.196402763908334776e-02
0.000000000000000000e+00 -1.122062336127007802e+04 6.782403194963131376e-01
0.000000000000000000e+00 -1.120182433385070544e+04 6.775258435718827243e-01
0.000000000000000000e+00 -1.119173667854489031e+04 3.329595767088155966e-02
0.000000000000000000e+00 -1.118186389213287475e+04 3.367226680018697849e-02
0.000000000000000000e+00 -1.117725547555659796e+04 6.765896849017485337e-01
0.000000000000000000e+00 -1.117722791493675686e+04 3.384912280505547599e-02
0.000000000000000000e+00 -1.117560378517569188e+04 6.765266519254407029e-01
0.000000000000000000e+00 -1.117141140733095745e+04 6.763666038830038474e-01
0.000000000000000000e+00 -1.116122162926712554e+04 6.759772664032475120e-01
0.000000000000000000e+00 -1.113097926792728867e+04 6.748189544342548807e-01
0.000000000000000000e+00 -1.112420044927648269e+04 6.745587426390016184e-01
0.000000000000000000e+00 -1.112318810782046785e+04 6.745198646916477081e-01
0.000000000000000000e+00 -1.110746890676113253e+04 3.652217988078110267e-02
0.000000000000000000e+00 -1.110102446355073880e+04 6.736675029091472311e-01
0.000000000000000000e+00 -1.109854420628989101e+04 3.686577997078410718e-02
0.000000000000000000e+00 -1.109312804020356270e+04 3.707448277119862468e-02
0.000000000000000000e+00 -1.107996519887375325e+04 6.728554938303479283e-01
0.000000000000000000e+00 -1.106422626170349758e+04 6.722472694164758344e-01
0.000000000000000000e+00 -1.106316894275542290e+04 3.823138807035553199e-02
0.000000000000000000e+00 -1.105126748815780593e+04 6.717456059245536792e-01
0.000000000000000000e+00 -1.104673982426976545e+04 3.886761375676428543e-02
0.000000000000000000e+00 -1.104594043350195716e+04 6.715391528162810708e-01
0.000000000000000000e+00 -1.103689302935264277e+04 3.924954973257710478e-02
0.000000000000000000e+00 -1.102975850090352833e+04 3.952657142277304914e-02
0.000000000000000000e+00 -1.101145367488804368e+04 4.023843133594251498e-02
0.000000000000000000e+00 -1.100423592046761041e+04 6.699181893912355967e-01
0.000000000000000000e+00 -1.098994703122403189e+04 6.693608876509378192e-01
0.000000000000000000e+00 -1.098627074023074601e+04 4.122041271919840710e-02
0.000000000000000000e+00 -1.097410290033637648e+04 6.687417694403077206e-01
0.000000000000000000e+00 -1.095861857615645749e+04 4.230222868143052040e-02
0.000000000000000000e+00 -1.095809956412990323e+04 4.232256938031797588e-02
0.000000000000000000e+00 -1.095613508014076069e+04 4.239957182284648241e-02
0.000000000000000000e+00 -1.095349428820599860e+04 4.250311357792435629e-02
0.000000000000000000e+00 -1.092329327298269345e+04 6.667480556480396281e-01
0.000000000000000000e+00 -1.092238010700301311e+04 4.372564873029860522e-02
0.000000000000000000e+00 -1.092102482250368485e+04 4.377900949754076620e-02
0.000000000000000000e+00 -1.091916731829697710e+04 4.385215870227776591e-02
0.000000000000000000e+00 -1.090385294582348433e+04 6.659818554782068745e-01
0.000000000000000000e+00 -1.088898160807252134e+04 6.653944548431471873e-01
0.000000000000000000e+00 -1.088349986702998285e+04 6.651776516232841274e-01
0.000000000000000000e+00 -1.088122287311731452e+04 4.535020424675151318e-02
0.000000000000000000e+00 -1.087359524717610657e+04 6.647855382342884312e-01
0.000000000000000000e+00 -1.087230542372861419e+04 4.570331708435704243e-02
0.000000000000000000e+00 -1.087195680841691137e+04 6.647206262968778923e-01
0.000000000000000000e+00 -1.086578269405889841e+04 4.596185921314033251e-02
0.000000000000000000e+00 -1.085464261162602634e+04 4.640392036619811478e-02
0.000000000000000000e+00 -1.084836544796957423e+04 6.637844660522551621e-01
0.000000000000000000e+00 -1.084300435937683142e+04 6.635713292159044485e-01
0.000000000000000000e+00 -1.083354483343354877e+04 6.631948940863860997e-01
0.000000000000000000e+00 -1.083160194045917342e+04 4.732023495311876715e-02
0.000000000000000000e+00 -1.081095021724256003e+04 6.622938898759263004e-01
0.000000000000000000e+00 -1.081041005957964626e+04 6.622723176815794588e-01
0.000000000000000000e+00 -1.080706088439149426e+04 6.621385283361074237e-01
0.000000000000000000e+00 -1.079200773424357976e+04 6.615364792996998311e-01
0.000000000000000000e+00 -1.078825382129059108e+04 6.613861575487178790e-01
0.000000000000000000e+00 -1.077666128339199713e+04 6.609214791870696715e-01
0.000000000000000000e+00 -1.077441843614099707e+04 6.608314947320939048e-01
0.000000000000000000e+00 -1.076011238756282910e+04 6.602569023302904405e-01
0.000000000000000000e+00 -1.074407374269973843e+04 5.082632423795896415e-02
0.000000000000000000e+00 -1.073986709337982757e+04 5.099584630544251596e-02
0.000000000000000000e+00 -1.073423995096704675e+04 6.592149959626212308e-01
0.000000000000000000e+00 -1.072827338583170240e+04 5.146354614147030659e-02
0.000000000000000000e+00 -1.072089098185851799e+04 6.586760219069485167e-01
0.000000000000000000e+00 -1.070981631571623257e+04 6.582281468362949362e-01
0.000000000000000000e+00 -1.070187876039731054e+04 6.579067332326125062e-01
0.000000000000000000e+00 -1.068249849945481583e+04 5.331722092703783389e-02
0.000000000000000000e+00 -1.067853443878874896e+04 6.569594728801995132e-01
0.000000000000000000e+00 -1.067674116141667400e+04 6.568865826721506096e-01
0.000000000000000000e+00 -1.067428648852982951e+04 5.365097544313623956e-02
0.000000000000000000e+00 -1.065454688854997039e+04 6.559830039169773919e-01
0.000000000000000000e+00 -1.065114203709337926e+04 5.459361154255226722e-02
0.000000000000000000e+00 -1.064945318360129568e+04 5.466251155068091450e-02
0.000000000000000000e+00 -1.064144276594711664e+04 5.498952721899863505e-02
0.000000000000000000e+00 -1.062698193551764052e+04 6.548569790978895355e-01
0.000000000000000000e+00 -1.062682973919598226e+04 6.548507501508358253e-01
0.000000000000000000e+00 -1.061948061788325867e+04 5.588793799871361045e-02
0.000000000000000000e+00 -1.061662904506757513e+04 6.544329701958200296e-01
0.000000000000000000e+00 -1.061537866255432709e+04 5.605603667167269322e-02
0.000000000000000000e+00 -1.061155886047497006e+04 5.621265764357330497e-02
0.000000000000000000e+00 -1.060419576707697342e+04 6.539229623131066482e-01
0.000000000000000000e+00 -1.059136332049999328e+04 6.533956659159123603e-01
0.000000000000000000e+00 -1.058464728659423963e+04 6.531193261762950897e-01
0.000000000000000000e+00 -1.058419846012205744e+04 5.733690651741651934e-02
0.000000000000000000e+00 -1.057734865989863647e+04 5.761903205577700859e-02
0.000000000000000000e+00 -1.057474647281337820e+04 6.527114764882551157e-01
0.000000000000000000e+00 -1.057387919873874489e+04 5.776203226973386506e-02
0.000000000000000000e+00 -1.056645129794885543e+04 5.806841822572739176e-02
0.000000000000000000e+00 -1.054858665609481977e+04 5.880659551920031092e-02
0.000000000000000000e+00 -1.053444825333978952e+04 5.939210820410423253e-02
0.000000000000000000e+00 -1.053212620930663616e+04 5.948838168143844030e-02
0.000000000000000000e+00 -1.051740454948024490e+04 6.503382738681158237e-01
0.000000000000000000e+00 -1.049408973021148631e+04 6.106988465859730653e-02
0.000000000000000000e+00 -1.049249752579581400e+04 6.113627172435887047e-02
0.000000000000000000e+00 -1.048826946471804877e+04 6.491251222363780826e-01
0.000000000000000000e+00 -1.047169201424068706e+04 6.200514032293957811e-02
0.000000000000000000e+00 -1.046874635520641095e+04 6.212836350843398137e-02
0.000000000000000000e+00 -1.046254644725642902e+04 6.238788827235719481e-02
0.000000000000000000e+00 -1.045692015905519474e+04 6.262360085749474337e-02
0.000000000000000000e+00 -1.043892443931472189e+04 6.337880740514556521e-02
0.000000000000000000e+00 -1.043784857049179664e+04 6.470137368933359667e-01
0.000000000000000000e+00 -1.043603233264824667e+04 6.350035961019351305e-02
0.000000000000000000e+00 -1.041654572881247987e+04 6.432068512410760164e-02
0.000000000000000000e+00 -1.041365349264930410e+04 6.444263652021176014e-02
0.000000000000000000e+00 -1.040694415162145015e+04 6.457120224021335453e-01
0.000000000000000000e+00 -1.040490305724863720e+04 6.481191126415808412e-02
0.000000000000000000e+00 -1.038854596575854885e+04 6.550345468820006900e-02
0.000000000000000000e+00 -1.038118374013968605e+04 6.581525336906635104e-02
0.000000000000000000e+00 -1.037989883173755516e+04 6.445680508731519431e-01
0.000000000000000000e+00 -1.037876533813601782e+04 6.445200072347732068e-01
0.000000000000000000e+00 -1.037042521316299826e+04 6.627149437571144830e-02
0.000000000000000000e+00 -1.036911667952705648e+04 6.632703501454750850e-02
0.000000000000000000e+00 -1.036701730280557240e+04 6.440215907602149237e-01
0.000000000000000000e+00 -1.036151075908474741e+04 6.437876764769847604e-01
0.000000000000000000e+00 -1.035276919643352994e+04 6.702180518611022819e-02
0.000000000000000000e+00 -1.035022151549873161e+04 6.713023287004649120e-02
0.000000000000000000e+00 -1.034996258686404326e+04 6.432965010273190565e-01
0.000000000000000000e+00 -1.034682836549926651e+04 6.727470658276679671e-02
0.000000000000000000e+00 -1.034041166231024908e+04 6.428896403793826764e-01
0.000000000000000000e+00 -1.033455309956834208e+04 6.779797004491205925e-02
0.000000000000000000e+00 -1.032106429978749657e+04 6.420636918917934644e-01
0.000000000000000000e+00 -1.030903791821391133e+04 6.415490789204354449e-01
0.000000000000000000e+00 -1.030144815530285996e+04 6.412238338025653128e-01
0.000000000000000000e+00 -1.030126936889681747e+04 6.412161677858616571e-01
0.000000000000000000e+00 -1.029393176888987909e+04 6.953638785669014055e-02
0.000000000000000000e+00 -1.027860889151255833e+04 6.402428609629131628e-01
0.000000000000000000e+00 -1.027662328398934187e+04 7.028033877007944241e-02
0.000000000000000000e+00 -1.027614282549521704e+04 6.401367385401073307e-01
0.000000000000000000e+00 -1.027469430835269122e+04 6.400743859507094236e-01
0.000000000000000000e+00 -1.025890873596361598e+04 7.104375971140974855e-02
0.000000000000000000e+00 -1.025123991102711079e+04 7.137488997915664157e-02
0.000000000000000000e+00 -1.024744801973519498e+04 6.388989941117864113e-01
0.000000000000000000e+00 -1.024674679917051435e+04 6.388686795036582211e-01
0.000000000000000000e+00 -1.021954765720721116e+04 7.274743858629362236e-02
0.000000000000000000e+00 -1.021183735639575752e+04 6.373553848990103354e-01
0.000000000000000000e+00 -1.020477290513420849e+04 7.338959762283758792e-02
0.000000000000000000e+00 -1.019360800646342977e+04 7.387583291892241277e-02
0.000000000000000000e+00 -1.018924536273973354e+04 6.363716999324040557e-01
0.000000000000000000e+00 -1.018815906832989822e+04 7.411344150446064205e-02
0.000000000000000000e+00 -1.017067715795080767e+04 7.487712424828796287e-02
0.000000000000000000e+00 -1.016959922550067131e+04 6.355134750842763580e-01
0.000000000000000000e+00 -1.016257579643272038e+04 6.352060242115933342e-01
0.000000000000000000e+00 -1.016223101085740927e+04 7.524683350435568130e-02
0.000000000000000000e+00 -1.016100919922824323e+04 6.351374002977596689e-01
0.000000000000000000e+00 -1.015861043476949817e+04 7.540546487161714495e-02
0.000000000000000000e+00 -1.015766462175329798e+04 6.349908366246164171e-01
0.000000000000000000e+00 -1.015661288993958988e+04 7.549302350315878485e-02
0.000000000000000000e+00 -1.015611118333058403e+04 7.551501917810998776e-02
0.000000000000000000e+00 -1.015244929379649875e+04 6.347621409316999141e-01
0.000000000000000000e+00 -1.015149831068709864e+04 7.571733651895762307e-02
0.000000000000000000e+00 -1.015091870635801752e+04 7.574276791355316618e-02
0.000000000000000000e+00 -1.014813859346800382e+04 6.345729724504396430e-01
0.000000000000000000e+00 -1.014698463091019948e+04 6.345223108315458660e-01
0.000000000000000000e+00 -1.014454308093637701e+04 7.602266516752687053e-02
0.000000000000000000e+00 -1.014408991128463458e+04 6.343951855045126820e-01
0.000000000000000000e+00 -1.014338571321742529e+04 7.607350503267129582e-02
0.000000000000000000e+00 -1.014293371036708777e+04 7.609336274397682232e-02
0.000000000000000000e+00 -1.013173179277000236e+04 6.338518105054125051e-01
0.000000000000000000e+00 -1.013058442987608214e+04 7.663644776403844006e-02
0.000000000000000000e+00 -1.012961081596209260e+04 6.337584465491552521e-01
0.000000000000000000e+00 -1.012312201264024043e+04 6.334726193174944342e-01
0.000000000000000000e+00 -1.010825522318765616e+04 7.762111792634440732e-02
0.000000000000000000e+00 -1.010810944742261381e+04 7.762755780099883651e-02
0.000000000000000000e+00 -1.009250055783069547e+04 6.321197842861598915e-01
0.000000000000000000e+00 -1.009204762962767199e+04 6.320997246189730134e-01
0.000000000000000000e+00 -1.009138517437133305e+04 7.836737339739974217e-02
0.000000000000000000e+00 -1.007040655678256735e+04 6.311395669682258180e-01
0.000000000000000000e+00 -1.007033743182187936e+04 7.930126129861481132e-02
0.000000000000000000e+00 -1.006179523741704179e+04 6.307565747485135432e-01
0.000000000000000000e+00 -1.004987261119540381e+04 6.302254302356415927e-01
0.000000000000000000e+00 -1.004493119575908531e+04 8.043276325844272989e-02
0.000000000000000000e+00 -1.003147728185326923e+04 8.103384304494642976e-02
0.000000000000000000e+00 -1.002756453340497319e+04 8.120890019278403926e-02
0.000000000000000000e+00 -1.002526080190697576e+04 8.131202192920250482e-02
0.000000000000000000e+00 -1.001462455801689612e+04 6.286491205223923018e-01
0.000000000000000000e+00 -1.001258191421886295e+04 8.188026216083477138e-02
0.000000000000000000e+00 -1.001222680757723720e+04 6.285415617432952295e-01
0.000000000000000000e+00 -1.000423433723871494e+04 8.225502823799546448e-02
0.000000000000000000e+00 -1.000270964283523062e+04 8.232353527408120542e-02
0.000000000000000000e+00 -9.983429647525452310e+03 6.272464503036903061e-01
0.000000000000000000e+00 -9.977112533347197314e+03 8.347623449184826683e-02
0.000000000000000000e+00 -9.973958738838076897e+03 6.268191600871273472e-01
0.000000000000000000e+00 -9.970926858926175555e+03 8.375552456658441614e-02
0.000000000000000000e+00 -9.967123568527673342e+03 6.265103659237869493e-01
0.000000000000000000e+00 -9.939046527025378964e+03 6.252382179508826354e-01
0.000000000000000000e+00 -9.937038909308310394e+03 6.251470247423109861e-01
0.000000000000000000e+00 -9.929939507272885749e+03 8.561345902274553055e-02
0.000000000000000000e+00 -9.895051934426001026e+03 8.720504073841750525e-02
0.000000000000000000e+00 -9.894417155602261118e+03 6.232036689194724310e-01
0.000000000000000000e+00 -9.888828504974902899e+03 6.229478060930437877e-01
0.000000000000000000e+00 -9.887355393867765088e+03 8.755743348144795490e-02
0.000000000000000000e+00 -9.883180783302675991e+03 6.226889901885614975e-01
0.000000000000000000e+00 -9.859095523197671355e+03 8.885533455525340685e-02
0.000000000000000000e+00 -9.856665279591077706e+03 6.214705113680309978e-01
0.000000000000000000e+00 -9.850917655092725909e+03 8.923210392186131656e-02
0.000000000000000000e+00 -9.847843994038385063e+03 6.210639048385435679e-01
0.000000000000000000e+00 -9.846758792488459221e+03 6.210138408132550580e-01
0.000000000000000000e+00 -9.841174659967076877e+03 6.207560766055157941e-01
0.000000000000000000e+00 -9.833056823962293493e+03 9.005684657568346907e-02
0.000000000000000000e+00 -9.830678888273630946e+03 9.016684383413187120e-02
0.000000000000000000e+00 -9.827617544829150575e+03 6.201292349734170983e-01
0.000000000000000000e+00 -9.822365487639634011e+03 9.055175989752717314e-02
0.000000000000000000e+00 -9.813785305398982018e+03 9.094961604617113338e-02
0.000000000000000000e+00 -9.804989305778408379e+03 9.135810219386808484e-02
0.000000000000000000e+00 -9.802812949566501629e+03 6.189784862341887184e-01
0.000000000000000000e+00 -9.799755529272690183e+03 6.188362969274274761e-01
0.000000000000000000e+00 -9.788122326405362401e+03 9.214317882943579008e-02
0.000000000000000000e+00 -9.780586684841049646e+03 9.249468482792089219e-02
0.000000000000000000e+00 -9.777709329639672433e+03 9.262902548411089398e-02
0.000000000000000000e+00 -9.776673390840776847e+03 9.267740919530620403e-02
0.000000000000000000e+00 -9.775006959867578189e+03 9.275525887274183034e-02
0.000000000000000000e+00 -9.766677683922429424e+03 6.172930365920845652e-01
0.000000000000000000e+00 -9.765889612365299399e+03 9.318159807838988229e-02
0.000000000000000000e+00 -9.764387349060416454e+03 6.171858435454007363e-01
0.000000000000000000e+00 -9.749276745167382614e+03 6.164775295499689278e-01
0.000000000000000000e+00 -9.733222360751326050e+03 6.157228654679465230e-01
0.000000000000000000e+00 -9.732723744975395675e+03 9.473836385580503006e-02
0.000000000000000000e+00 -9.728478818983981910e+03 9.493828769549406132e-02
0.000000000000000000e+00 -9.721232685449225755e+03 6.151578409513898116e-01
0.000000000000000000e+00 -9.710472054339961687e+03 9.578806757696112228e-02
0.000000000000000000e+00 -9.708807976505868282e+03 6.145710163071584908e-01
0.000000000000000000e+00 -9.695761741413864002e+03 9.648435180070702444e-02
0.000000000000000000e+00 -9.695103441704166471e+03 6.139222010673379692e-01
0.000000000000000000e+00 -9.687402484478152473e+03 6.135568987390875861e-01
0.000000000000000000e+00 -9.684109110176457762e+03 9.703723945197673117e-02
0.000000000000000000e+00 -9.683789416641491698e+03 6.133853312368566790e-01
0.000000000000000000e+00 -9.675861598622625024e+03 6.130084765139485192e-01
0.000000000000000000e+00 -9.671289192839842144e+03 6.127908730945117455e-01
0.000000000000000000e+00 -9.670606622373687060e+03 6.127583734017005845e-01
0.000000000000000000e+00 -9.669903630416740270e+03 9.771285894151926499e-02
0.000000000000000000e+00 -9.669531318859953899e+03 6.127071659212575128e-01
0.000000000000000000e+00 -9.668179468581683977e+03 9.779498158201516134e-02
0.000000000000000000e+00 -9.667201152082399858e+03 6.125961651102977967e-01
0.000000000000000000e+00 -9.662642838280220531e+03 6.123788848053983713e-01
0.000000000000000000e+00 -9.659975222856865003e+03 9.818611314653624689e-02
0.000000000000000000e+00 -9.658115154909992270e+03 6.121628826642071530e-01
0.000000000000000000e+00 -9.656996335481022470e+03 6.121094791729033702e-01
0.000000000000000000e+00 -9.643075511873032156e+03 9.899367645613299516e-02
0.000000000000000000e+00 -9.642542336413407611e+03 9.901919600199660110e-02
0.000000000000000000e+00 -9.639717583705412835e+03 9.915444046586419091e-02
0.000000000000000000e+00 -9.638281471492899072e+03 9.922322652816095712e-02
0.000000000000000000e+00 -9.630084982094253064e+03 9.961617150397117371e-02
