weight logl c d e
0.000000000000000000e+00 -1.260519806071982188e+14 7.157359379494465657e-03 2.010404909405745233e-01 8.504930552750418205e-01
0.000000000000000000e+00 -1.196625526784908594e+14 -5.513633673411870717e-01 1.492535946301785099e-01 -5.919845298364467823e-01
0.000000000000000000e+00 -1.180852248592027812e+14 8.468964595747390245e-01 1.440542025802244996e-01 -5.791645310286936965e-01
0.000000000000000000e+00 -1.176720512930655156e+14 7.807719926040543879e-01 1.450037258099773907e-01 3.343806522487466903e-01
0.000000000000000000e+00 -1.130980132554329531e+14 -9.356187634984078905e-01 1.426064202368267919e-01 1.080078899595782183e-02
0.000000000000000000e+00 -1.094588320753747500e+14 9.834346280718777589e-01 1.418156786045861040e-01 9.010884793107332147e-01
0.000000000000000000e+00 -1.085558103925525156e+14 -7.495195302200008403e-01 1.450099360999667630e-01 1.737874760719597678e-01
0.000000000000000000e+00 -1.079401085623973281e+14 -8.753955147526353286e-01 1.431224274051828838e-01 8.553112017074404605e-01
0.000000000000000000e+00 -1.069590625974831250e+14 -6.850684290199953175e-01 1.459946667042748003e-01 6.348587163399430633e-01
0.000000000000000000e+00 -1.049760124365244688e+14 4.709973545841208420e-01 1.503513533100768185e-01 -4.237419503818762312e-01
0.000000000000000000e+00 -1.028390877827898125e+14 5.964139563631958296e-01 1.474138706247707931e-01 1.244340439044422375e-02
0.000000000000000000e+00 -1.015566398410481250e+14 -1.729820946855025188e-01 1.620733171486768986e-01 2.676742955520057254e-01
0.000000000000000000e+00 -9.738013247946639062e+13 1.497069609535099932e-01 1.635407310703932415e-01 9.946575690534853464e-02
0.000000000000000000e+00 -9.662699340610798438e+13 5.232804340469638937e-01 1.486025504956894894e-01 -7.170617210051091206e-01
0.000000000000000000e+00 -9.498209396282832812e+13 9.036564759774545763e-03 1.966215584552714613e-01 4.612641652198858910e-01
0.000000000000000000e+00 -8.851380703969690625e+13 3.403808249779312067e-01 1.532045868865830607e-01 -6.629447285446388172e-02
0.000000000000000000e+00 -8.271760466109709375e+13 1.955168213823355039e-01 1.593986236047748029e-01 2.688963764652585464e-01
0.000000000000000000e+00 -8.255509293082376562e+13 -8.684516172530829525e-01 1.416160166367801398e-01 2.302333530767692871e-01
0.000000000000000000e+00 -7.648896341640092188e+13 3.540303079234290440e-01 1.518667699817304872e-01 -4.492098911175446130e-01
0.000000000000000000e+00 -7.518694224820696875e+13 -3.413215561530087427e-01 1.521997291592213641e-01 1.314248812935987498e-01
0.000000000000000000e+00 -7.485393102651393750e+13 9.581019390029577032e-01 1.398566623784029961e-01 5.967722930079684129e-01
0.000000000000000000e+00 -6.944009890369212500e+13 -5.558025501071006680e-02 1.732901977573545471e-01 3.981188888480382548e-01
0.000000000000000000e+00 -6.561852153953059375e+13 4.029518572483854477e-01 1.494109200535308490e-01 -4.988627695605039047e-01
0.000000000000000000e+00 -6.446028971162992969e+13 9.068230958625920213e-01 1.396207621728705606e-01 -5.834185824999993386e-02
0.000000000000000000e+00 -6.392368255018249219e+13 -6.035242597862746639e-01 1.444351320749502343e-01 -4.555466523604729812e-01
0.000000000000000000e+00 -6.247236042424920312e+13 -3.051802525844731218e-01 1.524296338426880948e-01 6.704935329604782002e-01
0.000000000000000000e+00 -6.177178744116740625e+13 -7.962833939771583047e-01 1.409196921476230657e-01 -9.173341868744679939e-01
0.000000000000000000e+00 -5.808615449160321875e+13 -1.055786528064566188e-01 1.646198202148950185e-01 5.403240694108197850e-01
0.000000000000000000e+00 -5.354348724206246875e+13 -3.627850931744782681e-01 1.494502588668141230e-01 2.518389905005569140e-01
0.000000000000000000e+00 -5.330021303615010156e+13 3.331845941027613556e-01 1.504377939562259736e-01 5.585093083538010816e-01
0.000000000000000000e+00 -5.325529162683986719e+13 -9.972709535862833707e-01 1.373411858977622302e-01 -3.220586631649868803e-01
0.000000000000000000e+00 -5.316908013702751562e+13 -4.074217949282132878e-01 1.480248219510127972e-01 1.845265413615169159e-01
0.000000000000000000e+00 -5.272777269183890625e+13 -2.362257354520018726e-01 1.544696462313875918e-01 8.254070631776855294e-03
0.000000000000000000e+00 -5.113821402692347656e+13 7.371069148329534304e-01 1.407141178749589661e-01 -1.230567869475398535e-01
0.000000000000000000e+00 -5.087709260110895312e+13 4.576095883803275033e-01 1.463764326487459466e-01 5.287169008982004481e-01
0.000000000000000000e+00 -5.035749679658238281e+13 7.329191229582447953e-01 1.406901280881415750e-01 8.464262196326866050e-01
0.000000000000000000e+00 -5.027970058276074219e+13 -6.515779662948222306e-01 1.420865079247272122e-01 -2.977433488862901712e-02
0.000000000000000000e+00 -4.949252414327610156e+13 7.043627562526897368e-01 1.410618462700460873e-01 -8.455450378287225899e-01
0.000000000000000000e+00 -4.524218248745733594e+13 -8.715761590362771649e-01 1.379777133521310484e-01 8.944704942431842554e-01
0.000000000000000000e+00 -4.436608763320687500e+13 3.040160123036075301e-01 1.504365423831652282e-01 -2.467689899615252980e-01
0.000000000000000000e+00 -4.278013358273796875e+13 -2.626643994278863303e-01 1.519612852147053661e-01 -5.914153825677228582e-01
0.000000000000000000e+00 -4.157241903332149219e+13 3.041183860049299081e-01 1.500448949850426983e-01 1.316688353611559226e-01
0.000000000000000000e+00 -4.027501535606412500e+13 -8.340479975096681819e-01 1.378083974296797631e-01 -1.699233711424192883e-01
0.000000000000000000e+00 -3.987584433447399219e+13 -2.841785479848406570e-01 1.506045674720932204e-01 2.329347623910138498e-01
0.000000000000000000e+00 -3.940312927116550781e+13 3.087588422713505310e-03 2.040976415829429680e-01 -2.427887033239903847e-01
0.000000000000000000e+00 -3.838892406425221094e+13 8.165031144223600101e-02 1.652127422132311230e-01 9.812054149413282911e-01
0.000000000000000000e+00 -3.758272357997032812e+13 -4.898835967340147146e-01 1.437549500639110356e-01 -9.668326579796480136e-01
0.000000000000000000e+00 -3.581970131014269531e+13 8.169847568753940692e-01 1.373546709138575017e-01 4.094134628773069551e-01
0.000000000000000000e+00 -3.501952213246814453e+13 6.952165849191731528e-01 1.391504713099690482e-01 -9.863567340862549049e-01
0.000000000000000000e+00 -3.436758549004408594e+13 8.509721044369022991e-01 1.366192425550770695e-01 5.599692830418250278e-01
0.000000000000000000e+00 -3.373025459103886719e+13 -9.314494269690019035e-01 1.354253712732110260e-01 9.146138569979473942e-01
0.000000000000000000e+00 -3.253469964766060547e+13 -9.118851053794616579e-01 1.354633390733195331e-01 1.235849877654104922e-01
0.000000000000000000e+00 -3.205134672675889453e+13 -7.550430261240106411e-01 1.376327134417242304e-01 -3.017791586970475226e-01
0.000000000000000000e+00 -3.093602859826956641e+13 -3.978604667091243385e-01 1.450772146884425906e-01 -8.935120607732134346e-01
0.000000000000000000e+00 -3.020320220631963672e+13 -1.731443922359332532e-01 1.548511755983699167e-01 -6.678048905925730860e-01
0.000000000000000000e+00 -3.017422019903571094e+13 2.255659691848841408e-01 1.516964042444222671e-01 -4.837977795596182240e-01
0.000000000000000000e+00 -3.012546693859046875e+13 -1.966190539108632063e-01 1.533223531235078929e-01 7.034162095284799410e-01
0.000000000000000000e+00 -2.980874572196941406e+13 -6.886820331652763194e-01 1.382995630397736431e-01 6.064357890818194985e-01
0.000000000000000000e+00 -2.979132443605234375e+13 -5.020523636160252323e-01 1.420744845743427964e-01 -2.162888539268372767e-01
0.000000000000000000e+00 -2.941246887066436719e+13 -8.215718833685592415e-01 1.361079416303560552e-01 -3.398461219367330255e-01
0.000000000000000000e+00 -2.857844495460506250e+13 1.195470766493864634e-01 1.589295193766303016e-01 5.240586554003385800e-01
0.000000000000000000e+00 -2.855956241370592578e+13 -7.003100883156803125e-01 1.378431405388160225e-01 3.542268745169325772e-01
0.000000000000000000e+00 -2.836568031318961719e+13 3.649044118318247598e-01 1.455920519335233698e-01 3.786657121403584902e-01
0.000000000000000000e+00 -2.834981317657828516e+13 9.338060374461476520e-01 1.343547161058951667e-01 2.130790692182933377e-01
0.000000000000000000e+00 -2.740855460254321484e+13 -7.037336382533305734e-01 1.375384960494184794e-01 -6.200254823814679295e-01
0.000000000000000000e+00 -2.623047885710988281e+13 -8.768321871750728302e-01 1.346431661275204750e-01 4.811282650156765150e-01
0.000000000000000000e+00 -2.503506889213020703e+13 -7.829438764753613444e-01 1.357201587426055123e-01 8.558246214349165548e-01
0.000000000000000000e+00 -2.416669119689751172e+13 -5.769199396551780712e-01 1.391623094843412178e-01 -9.046263378589456394e-01
0.000000000000000000e+00 -2.187868962338042969e+13 -7.146201494402568688e-01 1.360062071407472373e-01 -8.592261726125516308e-01
0.000000000000000000e+00 -2.124259456242942969e+13 2.068276652215053080e-01 1.506387350584237894e-01 -1.413905516861717615e-01
0.000000000000000000e+00 -2.083626454554335938e+13 3.719326055359037930e-01 1.435229327566506785e-01 3.516030276945727451e-01
0.000000000000000000e+00 -2.075004586021771094e+13 -8.437764782610923664e-01 1.336996238799265102e-01 1.336065428125274845e-01
0.000000000000000000e+00 -2.054642295049557031e+13 5.052111080319912073e-01 1.397795937764729213e-01 6.618180953481742623e-01
0.000000000000000000e+00 -1.983061214440912891e+13 3.244866682515672451e-01 1.448569912039170404e-01 3.968691581176422289e-01
0.000000000000000000e+00 -1.979692233384479297e+13 9.338361204376541824e-01 1.322030388224749720e-01 -3.156823361092577773e-01
0.000000000000000000e+00 -1.924297198594041016e+13 9.796182657088301493e-01 1.314591937510902198e-01 -6.657180183046682576e-01
0.000000000000000000e+00 -1.829858541280283984e+13 -8.319688394969009249e-01 1.331154535389107996e-01 9.240516370966380677e-01
0.000000000000000000e+00 -1.819960318010620312e+13 1.804229301907533944e-01 1.513450974156854145e-01 -9.718874342238015274e-02
0.000000000000000000e+00 -1.818738448030858984e+13 -7.225548286463538972e-01 1.347677550764478926e-01 -4.793599139203490456e-01
0.000000000000000000e+00 -1.770545999307665234e+13 -6.767169762024765056e-01 1.353917652312759401e-01 -6.270657112319777404e-01
0.000000000000000000e+00 -1.759316044993503125e+13 -1.422971404572030973e-01 1.539701306182426066e-01 -1.270570737026330832e-01
0.000000000000000000e+00 -1.724906276750264648e+13 -1.855862886644961129e-01 1.506889896892631420e-01 8.505656147279581081e-01
0.000000000000000000e+00 -1.707055919687335547e+13 -4.331867244021119223e-01 1.405100265157342987e-01 -6.912594431676573059e-01
0.000000000000000000e+00 -1.630930922887127734e+13 5.107902469225589215e-02 1.657004304300984665e-01 -1.421028480150230422e-01
0.000000000000000000e+00 -1.595591760300343359e+13 -1.014016406580109386e-01 1.574213139442797726e-01 2.771096297689563670e-01
0.000000000000000000e+00 -1.571921341199027539e+13 -8.981693216430162163e-01 1.312865008566562186e-01 -7.600684711652674341e-01
0.000000000000000000e+00 -1.497457411895688086e+13 -3.512727097076033811e-01 1.422325100117969865e-01 8.574638414693496191e-01
0.000000000000000000e+00 -1.445847224855959180e+13 2.198382195577270881e-01 1.476177885694290315e-01 8.002052034110089807e-01
0.000000000000000000e+00 -1.389879805673237500e+13 -7.356595246580635017e-01 1.329413146305158389e-01 -9.807329173620951135e-01
0.000000000000000000e+00 -1.355753862645287305e+13 1.836406175156519716e-01 1.493796823539197960e-01 2.623969092352207433e-01
0.000000000000000000e+00 -1.323945761549799609e+13 3.874905977565554771e-01 1.403242742059093717e-01 1.309653365418883553e-03
0.000000000000000000e+00 -1.265579722056033008e+13 -3.088590075571948645e-01 1.427646568722062415e-01 3.812897975250930660e-01
0.000000000000000000e+00 -1.264942227101950977e+13 -2.297101259178826460e-01 1.462959279961826842e-01 -5.932496178972297418e-01
0.000000000000000000e+00 -1.233071775608185156e+13 1.544716113079724895e-01 1.508761780163206390e-01 -1.564753873326629741e-01
0.000000000000000000e+00 -1.206223786798435742e+13 -6.178735302639632998e-01 1.341830076565720398e-01 -4.087984088686549278e-01
0.000000000000000000e+00 -1.200247544884212305e+13 3.256845625284501278e-01 1.418146686792928768e-01 5.023279956486097486e-01
0.000000000000000000e+00 -1.160265715690125000e+13 -9.293035948817418568e-01 1.290565790211005148e-01 1.014086563768301641e-01
0.000000000000000000e+00 -1.145574780877588867e+13 -8.306705221246322157e-01 1.303261969599153192e-01 -4.504991489661176463e-01
0.000000000000000000e+00 -1.134044607015258789e+13 -4.582731568408537903e-02 1.648306548060886056e-01 -9.786850560350317529e-01
0.000000000000000000e+00 -1.131970742317823828e+13 -3.741281585213251937e-02 1.672279618334038265e-01 -8.544255312412862846e-01
0.000000000000000000e+00 -1.131860074715509180e+13 -7.360061478385107048e-01 1.317052324490965431e-01 2.165566299094041636e-01
0.000000000000000000e+00 -1.118902299401877930e+13 8.453960599520800034e-01 1.299746479005054467e-01 6.730103895216796861e-01
0.000000000000000000e+00 -1.032333830635846094e+13 7.839238384375943891e-01 1.303975754726081071e-01 -1.545129948044798862e-01
0.000000000000000000e+00 -9.818738988366691406e+12 -6.923053222987802791e-01 1.315870301939274789e-01 5.102858371933358672e-01
0.000000000000000000e+00 -9.331620766395466797e+12 -6.576680258069567131e-02 1.593806046255649145e-01 -2.915776471902820077e-02
0.000000000000000000e+00 -9.204246834712972656e+12 7.325110790742761502e-01 1.305232780161836303e-01 -6.464423145742497212e-01
0.000000000000000000e+00 -9.155263870875583984e+12 2.737636939712873030e-02 1.696757607422931247e-01 -9.130087280955885287e-01
0.000000000000000000e+00 -9.013325935939148438e+12 -8.922163053441583003e-01 1.280298874132737574e-01 4.040003509836564977e-01
0.000000000000000000e+00 -8.788740364827188477e+12 8.121311042854761908e-01 1.290081414493610135e-01 -5.613801242282125958e-01
0.000000000000000000e+00 -8.775957732186973633e+12 1.861460329394515334e-01 1.466244823309774126e-01 6.731872262283249420e-01
0.000000000000000000e+00 -8.745264334582183594e+12 -9.600185362648820941e-01 1.269686283647085134e-01 -6.909524396970900817e-01
0.000000000000000000e+00 -8.640922451244351562e+12 -5.333898108863466270e-01 1.339467965693187934e-01 9.199251934979550960e-01
0.000000000000000000e+00 -8.565751177532053711e+12 4.848279711398038039e-01 1.350380835976855431e-01 2.985743040414869931e-01
0.000000000000000000e+00 -8.474189210065806641e+12 -9.213035086926268935e-01 1.272741978895158277e-01 2.971026696514811327e-02
0.000000000000000000e+00 -8.113243457292359375e+12 6.654088292571809227e-01 1.309184363926294559e-01 8.412114597465949473e-01
0.000000000000000000e+00 -7.897959663431384766e+12 2.426291875065100800e-01 1.428316941236827398e-01 8.788784366130006909e-01
0.000000000000000000e+00 -7.743556502005701172e+12 -6.059644315887933175e-01 1.317604489734209849e-01 -2.038978587251940588e-01
0.000000000000000000e+00 -7.702955973707202148e+12 -7.552290705577395791e-01 1.290874147797764215e-01 -6.156106923862272318e-01
0.000000000000000000e+00 -7.598969518989512695e+12 -4.820163169909374989e-01 1.343903479814204660e-01 9.660006811685206696e-01
0.000000000000000000e+00 -7.592039909770941406e+12 -2.630974305443920525e-01 1.416276591310975941e-01 -1.828398676927023292e-01
0.000000000000000000e+00 -7.551485594211916016e+12 2.793124220273024427e-01 1.408819985055836388e-01 -5.957288666865605542e-01
0.000000000000000000e+00 -7.517772199662976562e+12 2.487650153165190670e-01 1.422393093539950359e-01 -6.923507420258609990e-01
0.000000000000000000e+00 -7.469341806653433594e+12 7.286415345567518465e-01 1.293334548955475394e-01 6.984225088597346698e-01
0.000000000000000000e+00 -7.379670274790051758e+12 8.775764446505951444e-01 1.270284572924628708e-01 4.398148592064887730e-02
0.000000000000000000e+00 -6.937162077108163086e+12 -4.809385757931696759e-01 1.338707016946857897e-01 -6.643031722658614413e-01
0.000000000000000000e+00 -6.611509449883962891e+12 1.265882738292323229e-01 1.495347963939548386e-01 -5.789463305952018413e-01
0.000000000000000000e+00 -6.303282431296182617e+12 -3.813726427027517296e-01 1.360747492583826435e-01 -7.592643804827958753e-01
0.000000000000000000e+00 -6.169922434424962891e+12 -1.774178458083095489e-01 1.450948010319997872e-01 5.570260139551419520e-02
0.000000000000000000e+00 -6.167558304587190430e+12 4.220995843693691185e-01 1.347306110329961060e-01 2.028970125981952588e-01
0.000000000000000000e+00 -6.130185425253083984e+12 -5.017802983718171461e-01 1.326216780329113609e-01 2.131814466685910681e-02
0.000000000000000000e+00 -6.068099546507329102e+12 1.482227685906689629e-01 1.471413184496717652e-01 9.301863842070254851e-01
0.000000000000000000e+00 -5.892388471621057617e+12 -9.895655679916020020e-01 1.242320100404060157e-01 8.939772089740838368e-02
0.000000000000000000e+00 -5.823137808719708008e+12 3.116565669102333569e-01 1.380173285148469375e-01 8.304392485774794164e-01
0.000000000000000000e+00 -5.743007123026698242e+12 7.335654321862428162e-01 1.276751143324401094e-01 8.289230366478910206e-01
0.000000000000000000e+00 -5.690149264878199219e+12 2.282707345372960717e-01 1.416025991813023022e-01 -4.864213077570191945e-01
0.000000000000000000e+00 -5.621344114119458008e+12 8.389381299981748530e-01 1.259343112700574974e-01 8.012188738046757130e-01
0.000000000000000000e+00 -5.430302437149024414e+12 -7.245087963156358057e-01 1.274873229238414618e-01 -6.018135487275939610e-01
0.000000000000000000e+00 -5.429320641454988281e+12 -5.863255557783704219e-01 1.300268787918932856e-01 7.114562039562091211e-01
0.000000000000000000e+00 -5.410018861887427734e+12 -1.117381614695911463e-01 1.498262207457350392e-01 9.368538556464038880e-01
0.000000000000000000e+00 -5.391985306917864258e+12 9.981984874813270014e-01 1.235949158467917752e-01 -2.271072660749835492e-01
0.000000000000000000e+00 -5.071226906965995117e+12 -4.753704104961475885e-02 1.596146840009604606e-01 1.146002888644062079e-01
0.000000000000000000e+00 -4.950509041716053711e+12 -5.364396220549703109e-01 1.305392647752905977e-01 -3.431875190736153325e-01
0.000000000000000000e+00 -4.950028381998104492e+12 -8.489921886736839785e-01 1.250263760802061141e-01 1.111656127816829098e-04
0.000000000000000000e+00 -4.786228256635920898e+12 8.854657838564006234e-01 1.243189099435549339e-01 9.121138728280919761e-01
0.000000000000000000e+00 -4.660126812826363281e+12 -2.573703625044740928e-01 1.389736802977453167e-01 2.766584773295721611e-01
0.000000000000000000e+00 -4.648258008016027344e+12 -9.536975564336518385e-01 1.232494276039896586e-01 -6.121810961954385899e-01
0.000000000000000000e+00 -4.468711796408236328e+12 -5.011390478327037989e-02 1.582346713634221747e-01 -4.593480631220556720e-01
0.000000000000000000e+00 -4.396701419804824707e+12 2.718990705302288813e-01 1.379699228916922427e-01 -4.900691681338831263e-01
0.000000000000000000e+00 -4.389165900543548828e+12 3.120571815455068787e-01 1.363104813069512256e-01 8.417939677774162188e-01
0.000000000000000000e+00 -4.347041645415417480e+12 1.092537409801290771e-01 1.487910296779873520e-01 -4.244831723211663910e-01
0.000000000000000000e+00 -4.050368517946134277e+12 8.832127153820081844e-01 1.233462775426599212e-01 3.060671599428377299e-02
0.000000000000000000e+00 -3.986176362297427246e+12 -7.483125796403691243e-01 1.252415569153196295e-01 -8.613086252939865517e-01
0.000000000000000000e+00 -3.948318550104949219e+12 3.559759990176405431e-01 1.341009288614203876e-01 -8.829398358296418614e-01
0.000000000000000000e+00 -3.926629173657365234e+12 -5.319402523301779429e-01 1.292506876314468145e-01 3.812164333597349852e-01
0.000000000000000000e+00 -3.894145582244276855e+12 5.919016182087677436e-04 2.099247803655729383e-01 -3.330706776048035778e-01
0.000000000000000000e+00 -3.743348881081161133e+12 -6.627090766995180626e-01 1.263240437512297420e-01 -3.326348515086487989e-01
0.000000000000000000e+00 -3.646839075851818359e+12 3.191668605337727449e-01 1.349317593343512534e-01 5.857754413741735888e-01
0.000000000000000000e+00 -3.605978598452283691e+12 5.522261401007830806e-01 1.282906116596142510e-01 8.402406034235696541e-01
0.000000000000000000e+00 -3.550927342698221680e+12 -8.599604403374210282e-01 1.228750616339239765e-01 7.782336663348614625e-01
0.000000000000000000e+00 -3.533859788291751953e+12 3.644109225041274325e-01 1.331555214696721334e-01 4.378266355752780115e-03
0.000000000000000000e+00 -3.340526589870276367e+12 -8.301379581845693689e-01 1.229314304364045873e-01 -5.039792314016748875e-01
0.000000000000000000e+00 -3.162855703600447266e+12 5.424762419944877401e-01 1.277174086370547190e-01 7.891143774976516756e-01
0.000000000000000000e+00 -3.135634844497085449e+12 1.445009250402462531e-01 1.435059359936625700e-01 -8.752181675603392108e-01
0.000000000000000000e+00 -2.971137841226538086e+12 -9.726083863758279158e-01 1.203198501597755321e-01 -1.756964637435287635e-02
0.000000000000000000e+00 -2.899861184395485352e+12 -3.264149021344706636e-01 1.332887455036235180e-01 -5.829517258538678970e-01
0.000000000000000000e+00 -2.823920816120779785e+12 3.005173253905368824e-03 1.888666010731787637e-01 9.318479729508721832e-03
0.000000000000000000e+00 -2.703307561754321289e+12 3.374290346750981051e-01 1.324727479602432201e-01 -9.211527750343158072e-01
0.000000000000000000e+00 -2.666287160444237305e+12 -8.061581088008300533e-01 1.219286707827119676e-01 9.040047051517643428e-01
0.000000000000000000e+00 -2.629951118098049316e+12 2.822013427514276085e-01 1.344487843499497792e-01 1.478421215628740182e-01
0.000000000000000000e+00 -2.626609026424952148e+12 2.127730963288692045e-01 1.378216345164772760e-01 1.719395783578709924e-01
0.000000000000000000e+00 -2.512276600593094238e+12 -7.845380883309776010e-01 1.218969914728866288e-01 -1.932897198426912766e-01
0.000000000000000000e+00 -2.496556327498249512e+12 2.083594075915109478e-01 1.377693830973457101e-01 -8.601882248702747980e-01
0.000000000000000000e+00 -2.465756314799343262e+12 -2.513715375612790570e-01 1.354470675697869719e-01 1.034354453245500682e-01
0.000000000000000000e+00 -2.450524168755637207e+12 -9.306516282835071152e-01 1.196899677441244370e-01 -9.770364415085512899e-01
0.000000000000000000e+00 -2.422196677996019043e+12 6.381123384726179459e-01 1.241643687548532604e-01 -3.904171269848513148e-01
0.000000000000000000e+00 -2.416646113390533203e+12 -7.613464557933744548e-01 1.220244610460501922e-01 -3.481104383547430903e-01
0.000000000000000000e+00 -2.408190381977581055e+12 4.947341756768497412e-01 1.271871412294519610e-01 4.972364544342966486e-01
0.000000000000000000e+00 -2.331231132268742676e+12 -4.238197097368705535e-01 1.288489341992832826e-01 4.071884887533723241e-01
0.000000000000000000e+00 -2.278910196665673340e+12 -9.105789797841099542e-01 1.195153884062010174e-01 -7.972001146382332593e-01
0.000000000000000000e+00 -2.165018935689930420e+12 -4.320694292293714156e-01 1.281734847562804869e-01 3.063441543273639489e-01
0.000000000000000000e+00 -2.136135558361625977e+12 -1.723888293453645915e-01 1.391011304138576321e-01 -8.453563159299131158e-01
0.000000000000000000e+00 -2.084992036665991211e+12 8.865277768362076483e-01 1.193050485808817007e-01 -9.340278444141585368e-01
0.000000000000000000e+00 -2.034491175003016846e+12 -4.594287049259815348e-02 1.545872499423534552e-01 -2.324302080724676145e-01
0.000000000000000000e+00 -2.023476031565089844e+12 -4.821629683598835925e-01 1.264505193846429121e-01 8.212793204215398379e-01
0.000000000000000000e+00 -2.020322081620012695e+12 1.784821180277542663e-01 1.383541524352383534e-01 3.491082188417362620e-01
0.000000000000000000e+00 -1.982854064225601318e+12 -6.335150648026315334e-01 1.230466523120512523e-01 7.615363245985633522e-01
0.000000000000000000e+00 -1.962832163851344727e+12 -1.543192434245372890e-01 1.399200384371949157e-01 1.731204534340848866e-01
0.000000000000000000e+00 -1.961706484962758301e+12 -5.179459372703794084e-01 1.254038673355842293e-01 5.929236003895705931e-01
0.000000000000000000e+00 -1.915098654888869629e+12 2.750097659823895757e-01 1.328588984714414445e-01 -9.734237457727661358e-01
0.000000000000000000e+00 -1.913337171342057129e+12 8.104168877065396348e-01 1.198682849705353659e-01 -8.292719197822862043e-02
0.000000000000000000e+00 -1.913009861250184326e+12 7.316293023008448859e-01 1.210994192704135108e-01 -6.179044356411009797e-01
0.000000000000000000e+00 -1.912825357451705322e+12 3.479244794061604473e-01 1.300318443667708990e-01 -9.695578008114418278e-01
0.000000000000000000e+00 -1.859017397234986328e+12 5.084350826677903612e-01 1.253049645240127408e-01 -4.411106885001094824e-01
0.000000000000000000e+00 -1.853213614227944336e+12 4.011950585493273547e-01 1.281306441053730039e-01 8.498639489049049089e-01
0.000000000000000000e+00 -1.800934365695557373e+12 1.139552433163015799e-01 1.430312094289456493e-01 -9.273257352532229270e-01
0.000000000000000000e+00 -1.785309729988704834e+12 3.970191716388604686e-01 1.280322856982826774e-01 7.275109823790071317e-01
0.000000000000000000e+00 -1.703268306885120850e+12 -3.758524780753855765e-01 1.284064230674023532e-01 -2.459566037020830542e-01
0.000000000000000000e+00 -1.569993437577606689e+12 8.100528264675963541e-01 1.186813195508357177e-01 8.696122064082771885e-01
0.000000000000000000e+00 -1.568850962077288574e+12 1.572493397450114294e-01 1.383563995059398644e-01 5.717225151565630270e-01
0.000000000000000000e+00 -1.545969299955806641e+12 -9.197004377550608289e-01 1.170569171815631915e-01 1.338399968618964042e-01
0.000000000000000000e+00 -1.506101460039038330e+12 7.945887658816053190e-02 1.462684015383133307e-01 -6.674011073546528561e-01
0.000000000000000000e+00 -1.505397679270842773e+12 9.187967279803355147e-02 1.445314514816614104e-01 1.153618697116312042e-01
0.000000000000000000e+00 -1.449052675508893311e+12 -6.355654290620149638e-02 1.486996178145770231e-01 1.817893784831252635e-01
0.000000000000000000e+00 -1.417318833244270264e+12 -1.675455543121187052e-01 1.369886811031217344e-01 -2.417226473875278003e-02
0.000000000000000000e+00 -1.320528199372982178e+12 7.189564828704853028e-01 1.190765049062607051e-01 7.328017131142083862e-01
0.000000000000000000e+00 -1.291538020167228271e+12 6.534913287800876436e-01 1.200932662271975704e-01 4.944104071488502061e-01
0.000000000000000000e+00 -1.230351831679833496e+12 3.750297752697753229e-01 1.264820664220466795e-01 -2.177349420985918993e-01
0.000000000000000000e+00 -1.201022183046827637e+12 1.596489375538689970e-03 1.912889830227175736e-01 1.605654155503399849e-01
0.000000000000000000e+00 -1.182186667186780762e+12 -7.516011480728168603e-01 1.178733504453129410e-01 2.525063548898112131e-01
0.000000000000000000e+00 -1.101658996909159424e+12 9.039308529442089402e-01 1.152230195392129897e-01 9.975680380563844984e-02
0.000000000000000000e+00 -1.037873854816630615e+12 6.719728420809873981e-01 1.184400852559683304e-01 3.356900090742938048e-01
0.000000000000000000e+00 -1.023380301378882446e+12 8.571457381685700927e-01 1.154206623274204868e-01 -6.831517678717671238e-01
0.000000000000000000e+00 -9.985710151839565430e+11 9.875364591032982364e-01 1.135616743780767934e-01 -3.198447798078429827e-02
0.000000000000000000e+00 -9.940544010721458740e+11 4.009271834780341326e-01 1.243990838051122760e-01 -9.963762312169119895e-01
0.000000000000000000e+00 -9.823636663623153076e+11 4.414772301202465332e-01 1.231681047409778906e-01 -1.246310849281662136e-02
0.000000000000000000e+00 -9.796763815626345215e+11 2.697973872370897919e-01 1.290678954288470015e-01 5.338031965073819496e-01
0.000000000000000000e+00 -9.771143114267043457e+11 -9.150857725683814170e-01 1.143492517937169106e-01 5.451941477671449210e-01
0.000000000000000000e+00 -9.607719432849931641e+11 1.928158932932610981e-02 1.604539125897699314e-01 9.060294235295480725e-01
0.000000000000000000e+00 -9.262338598880013428e+11 4.902419754289604192e-01 1.215541410388875643e-01 -6.378655779511821500e-01
0.000000000000000000e+00 -9.210036894625087891e+11 7.078111752995164263e-01 1.170931923927471807e-01 4.874345963931501213e-01
0.000000000000000000e+00 -9.135629633475875244e+11 6.336103725563662081e-01 1.183795364447007836e-01 5.458940304362440710e-01
0.000000000000000000e+00 -9.133954422087863770e+11 -8.826060795777139756e-01 1.143770791620078442e-01 -5.469332248060787549e-01
0.000000000000000000e+00 -8.805420497198282471e+11 -8.861503199709059864e-01 1.141074293630535696e-01 -5.501290257575084386e-01
0.000000000000000000e+00 -8.757961090473959961e+11 6.868359354925279714e-01 1.171526197312504625e-01 3.990303178451910515e-01
0.000000000000000000e+00 -8.667942483047410889e+11 -4.826028780293367682e-02 1.489177492588107943e-01 -6.325939168185101824e-01
