logz logzerr logvol nlive logl logwt insert_order
-6.037399650119075264e+36 1.074049730576485779e+35 -8.300000000000005984e-02 1.000000000000000000e+03 -6.002939620568086850e+36 -6.002939620568086850e+36 4.139999999999999791e-01
-6.002939620568086850e+36 7.083358675697759952e+34 -8.400000000000006073e-02 1.000000000000000000e+03 -5.924133773887228465e+36 -5.924133773887228465e+36 2.439999999999999947e-01
-5.924133773887228465e+36 4.210143389322092888e+34 -8.500000000000006162e-02 1.000000000000000000e+03 -5.702428643831128876e+36 -5.702428643831128876e+36 1.866000000000000103e+00
-5.702428643831128876e+36 1.153824874093978579e+35 -8.600000000000006251e-02 1.000000000000000000e+03 -5.656595385420364145e+36 -5.656595385420364145e+36 1.048000000000000043e+00
-5.656595385420364145e+36 1.433879078641552979e+35 -8.700000000000006339e-02 1.000000000000000000e+03 -5.232369355958867676e+36 -5.232369355958867676e+36 1.784000000000000030e+00
-5.232369355958867676e+36 2.783206743171660779e+35 -8.800000000000006428e-02 1.000000000000000000e+03 -3.961170565524742194e+36 -3.961170565524742194e+36 2.999999999999999889e-02
-3.961170565524742194e+36 6.578497088937606827e+35 -8.900000000000006517e-02 1.000000000000000000e+03 -3.716684764969627331e+36 -3.716684764969627331e+36 1.560000000000000053e+00
-3.716684764969627331e+36 4.053182023317837585e+35 -9.000000000000006606e-02 1.000000000000000000e+03 -3.621928335525254835e+36 -3.621928335525254835e+36 1.556000000000000050e+00
-3.621928335525254835e+36 9.557911887848242937e+34 -9.100000000000006695e-02 1.000000000000000000e+03 -3.324750648347090545e+36 -3.324750648347090545e+36 1.526000000000000023e+00
-3.324750648347090545e+36 1.758971728656108454e+35 -9.200000000000006783e-02 1.000000000000000000e+03 -3.055386037672971763e+36 -3.055386037672971763e+36 2.459999999999999964e-01
-3.055386037672971763e+36 2.517238349084248118e+35 -9.300000000000006872e-02 1.000000000000000000e+03 -2.997739517100141589e+36 -2.997739517100141589e+36 1.102000000000000091e+00
-2.997739517100141589e+36 1.328426948781289682e+35 -9.400000000000006961e-02 1.000000000000000000e+03 -2.807364651947842375e+36 -2.807364651947842375e+36 1.741999999999999993e+00
-2.807364651947842375e+36 1.046624082957030054e+35 -9.500000000000007050e-02 1.000000000000000000e+03 -2.752426286457017902e+36 -2.752426286457017902e+36 9.260000000000000453e-01
-2.752426286457017902e+36 2.378901007872416449e+34 -9.600000000000007139e-02 1.000000000000000000e+03 -2.432519262098693815e+36 -2.432519262098693815e+36 1.211999999999999966e+00
-2.432519262098693815e+36 1.578787180425397103e+35 -9.700000000000007228e-02 1.000000000000000000e+03 -1.920557022010692458e+36 -1.920557022010692458e+36 8.120000000000000551e-01
-1.920557022010692458e+36 3.611531206110526761e+35 -9.800000000000007316e-02 1.000000000000000000e+03 -1.857298500516230641e+36 -1.857298500516230641e+36 8.299999999999999600e-01
-1.857298500516230641e+36 1.565555185352212904e+35 -9.900000000000007405e-02 1.000000000000000000e+03 -1.709882624416581305e+36 -1.709882624416581305e+36 8.040000000000000480e-01
-1.709882624416581305e+36 6.796409713041476870e+34 -1.000000000000000749e-01 1.000000000000000000e+03 -1.622765545882141963e+36 -1.622765545882141963e+36 1.122000000000000108e+00
-1.622765545882141963e+36 3.772280155715424317e+34 -1.010000000000000758e-01 1.000000000000000000e+03 -1.609702300273822358e+36 -1.609702300273822358e+36 1.403999999999999915e+00
-1.609702300273822358e+36 2.759539548498723920e+34 -1.020000000000000767e-01 1.000000000000000000e+03 -1.534630334901558127e+36 -1.534630334901558127e+36 1.409999999999999920e+00
-1.534630334901558127e+36 3.538926386115314892e+34 -1.030000000000000776e-01 1.000000000000000000e+03 -1.502110411240979524e+36 -1.502110411240979524e+36 1.445999999999999952e+00
-1.502110411240979524e+36 3.989202191763670575e+34 -1.040000000000000785e-01 1.000000000000000000e+03 -1.266945641960913793e+36 -1.266945641960913793e+36 1.451999999999999957e+00
-1.266945641960913793e+36 1.295598336130933026e+35 -1.050000000000000794e-01 1.000000000000000000e+03 -1.142358230142687608e+36 -1.142358230142687608e+36 7.259999999999999787e-01
-1.142358230142687608e+36 5.394793181316874349e+34 -1.060000000000000803e-01 1.000000000000000000e+03 -1.106912977377558732e+36 -1.106912977377558732e+36 8.139999999999999458e-01
-1.106912977377558732e+36 5.844971768121494125e+34 -1.070000000000000812e-01 1.000000000000000000e+03 -9.789505040511872260e+35 -9.789505040511872260e+35 1.189999999999999947e+00
-9.789505040511872260e+35 7.096701459358111279e+34 -1.080000000000000820e-01 1.000000000000000000e+03 -9.504419947697518884e+35 -9.504419947697518884e+35 1.495999999999999996e+00
-9.504419947697518884e+35 7.577656006617500495e+34 -1.090000000000000829e-01 1.000000000000000000e+03 -9.493571336751780849e+35 -9.493571336751780849e+35 6.560000000000000275e-01
-9.493571336751780849e+35 5.863807343728387711e+34 -1.100000000000000838e-01 1.000000000000000000e+03 -9.046629039204320547e+35 -9.046629039204320547e+35 2.439999999999999947e-01
-9.046629039204320547e+35 1.951143101541198188e+34 -1.110000000000000847e-01 1.000000000000000000e+03 -8.210593081664848623e+35 -8.210593081664848623e+35 6.159999999999999920e-01
-8.210593081664848623e+35 3.941111299279660076e+34 -1.120000000000000856e-01 1.000000000000000000e+03 -7.398539400538126496e+35 -7.398539400538126496e+35 1.925999999999999934e+00
-7.398539400538126496e+35 6.823771592070434107e+34 -1.130000000000000865e-01 1.000000000000000000e+03 -6.387162569862686691e+35 -6.387162569862686691e+35 3.799999999999999906e-02
-6.387162569862686691e+35 7.795081769999878064e+34 -1.140000000000000874e-01 1.000000000000000000e+03 -6.170108860142347686e+35 -6.170108860142347686e+35 8.599999999999999867e-01
-6.170108860142347686e+35 7.841481929224211842e+34 -1.150000000000000883e-01 1.000000000000000000e+03 -6.052442250696734124e+35 -6.052442250696734124e+35 1.981999999999999984e+00
-6.052442250696734124e+35 9.688845290036627414e+33 -1.160000000000000892e-01 1.000000000000000000e+03 -5.375584937974895772e+35 -5.375584937974895772e+35 1.302000000000000046e+00
-5.375584937974895772e+35 3.219546310695848238e+34 -1.170000000000000900e-01 1.000000000000000000e+03 -3.877998115872706737e+35 -3.877998115872706737e+35 1.090000000000000080e+00
