weight logl a b
0.000000000000000000e+00 -7.774854874356155051e+04 2.785260769761424560e-02 3.311520820957296607e-01
0.000000000000000000e+00 -7.774025526293909934e+04 4.727420931707253249e-02 -1.903037554520475627e+00
0.000000000000000000e+00 -7.770150950752975768e+04 -9.990429157629099333e-03 -3.581375126163712785e-01
0.000000000000000000e+00 -7.768685901066224324e+04 2.002661650858339470e-02 -1.847541816977300133e+00
0.000000000000000000e+00 -7.731158757922363293e+04 2.132388842706789411e-02 7.156207216865282383e-01
0.000000000000000000e+00 -7.729798339678673074e+04 -1.017967085210571415e-02 1.949990150828133206e+00
0.000000000000000000e+00 -7.721753710601155763e+04 1.583992056793739889e-02 1.003571049505286084e+00
0.000000000000000000e+00 -7.695159044131045812e+04 -2.617271348658916155e-02 1.821514155222465625e+00
0.000000000000000000e+00 -7.680827619464180316e+04 -2.698771126341930129e-02 1.662773439441001866e+00
0.000000000000000000e+00 -7.667058533113944577e+04 4.671208768660162214e-02 -1.948454364236603009e+00
0.000000000000000000e+00 -7.644396812696770940e+04 -2.613178107567074721e-02 1.211190149412838313e+00
0.000000000000000000e+00 -7.635398685041810677e+04 5.138065111277026475e-03 -1.215104429866886715e+00
0.000000000000000000e+00 -7.619106996742851334e+04 -1.150160650268484963e-02 1.963348096491450256e+00
0.000000000000000000e+00 -7.610501661168089777e+04 -7.482910388518948519e-03 1.876767814263907042e+00
0.000000000000000000e+00 -7.598545317238109419e+04 -4.967358668367047314e-04 1.672927404337313462e+00
0.000000000000000000e+00 -7.595193801054749929e+04 8.834396120042539713e-03 1.316672765561866409e+00
0.000000000000000000e+00 -7.588495140995169641e+04 -9.262744892279753395e-04 -8.939406066179258481e-01
0.000000000000000000e+00 -7.587697993289149599e+04 -1.289090987759586998e-02 -1.345577982911794201e-01
0.000000000000000000e+00 -7.556072100762592163e+04 5.599353993334374446e-03 -1.230382942154857329e+00
0.000000000000000000e+00 -7.527433757751414669e+04 1.415730981324579696e-02 1.068254613402244591e+00
0.000000000000000000e+00 -7.526381633588959812e+04 4.616351510734308106e-02 -1.404033212965468458e+00
0.000000000000000000e+00 -7.526373878578515723e+04 4.777567820544802168e-03 -1.187348073797580117e+00
0.000000000000000000e+00 -7.511708731600605824e+04 2.119102278271876860e-02 -1.862158274076880726e+00
0.000000000000000000e+00 -7.485430534377394360e+04 2.613034620795380569e-02 4.098899453465505438e-01
0.000000000000000000e+00 -7.480426906506727391e+04 4.621326613472569178e-02 -1.436788076591787089e+00
0.000000000000000000e+00 -7.473932973752552061e+04 -2.482585061264587500e-02 1.863826211076035300e+00
0.000000000000000000e+00 -7.445870965433861420e+04 -1.363485248862170846e-02 1.976579887736442220e+00
0.000000000000000000e+00 -7.439740512116289756e+04 4.507596435872478213e-02 -1.235216536165962165e+00
0.000000000000000000e+00 -7.436770653366984334e+04 4.635473248876559316e-02 -1.882585461863187426e+00
0.000000000000000000e+00 -7.429798061028416851e+04 2.295127735697589932e-02 -1.909747130344079391e+00
0.000000000000000000e+00 -7.387795566315019096e+04 1.301985470670015410e-02 1.109570565291214450e+00
0.000000000000000000e+00 -7.386441786402388243e+04 1.904607714844047672e-02 -1.777812558455290848e+00
0.000000000000000000e+00 -7.381813695450352679e+04 2.672050022457388152e-02 3.625018398774635386e-01
0.000000000000000000e+00 -7.380611367080216587e+04 2.271183135290719135e-03 -1.046438383190100296e+00
0.000000000000000000e+00 -7.378245659663240076e+04 1.976059755237216664e-02 -1.801691229658121340e+00
0.000000000000000000e+00 -7.373228225661412580e+04 -1.928367595444296922e-02 1.994556482961433730e+00
0.000000000000000000e+00 -7.357600985802338982e+04 1.870202256031314181e-02 8.227184860313445647e-01
0.000000000000000000e+00 -7.352812671445879096e+04 -1.183828711912876530e-02 -1.836079847749214622e-01
0.000000000000000000e+00 -7.336283410540141631e+04 -7.187908293283112870e-04 1.655164160405820706e+00
0.000000000000000000e+00 -7.306318349851339008e+04 -2.618742966697993474e-02 1.502324082440998687e+00
0.000000000000000000e+00 -7.290980742600274971e+04 1.187290872134718483e-02 1.153930760492083873e+00
0.000000000000000000e+00 -7.284028536959424673e+04 -2.230986059195612381e-02 1.931438034215387844e+00
0.000000000000000000e+00 -7.283632692007019068e+04 2.955831169903226641e-02 1.675407130238930620e-01
0.000000000000000000e+00 -7.259114247355637781e+04 -2.109609007661050750e-02 6.177047449194250639e-01
0.000000000000000000e+00 -7.258500564684600977e+04 4.587106937072388257e-02 -1.868234741602408988e+00
0.000000000000000000e+00 -7.244004395784552617e+04 1.689866792386965355e-02 9.058366447770862528e-01
0.000000000000000000e+00 -7.243307951715818490e+04 -2.114515912833444741e-02 6.258541159383774755e-01
0.000000000000000000e+00 -7.231543064327113098e+04 1.619082717512057568e-02 9.405795172603799159e-01
0.000000000000000000e+00 -7.222857268597492657e+04 4.484430504868265610e-02 -1.980850057457842706e+00
0.000000000000000000e+00 -7.189611852909877780e+04 8.474250073264841254e-03 1.294713665658292712e+00
0.000000000000000000e+00 -7.186377406876545865e+04 7.961152812815189272e-03 1.316069867245562630e+00
0.000000000000000000e+00 -7.182943806299261632e+04 2.388156614180689252e-02 -1.912860604291965583e+00
0.000000000000000000e+00 -7.181807977694124565e+04 -2.363490614385597294e-02 1.854368697942503807e+00
0.000000000000000000e+00 -7.160693793446769996e+04 -1.901865811468509554e-02 1.962660949777124131e+00
0.000000000000000000e+00 -7.151957356705277925e+04 -1.794333532951014609e-02 3.286461739007870975e-01
0.000000000000000000e+00 -7.134109942084259819e+04 2.016427076076407476e-02 7.224245907665238775e-01
0.000000000000000000e+00 -7.126298956597698270e+04 1.223366554985919757e-02 1.121936248467680475e+00
0.000000000000000000e+00 -7.125360030711295258e+04 -1.917162119068227533e-02 1.955893502668797357e+00
0.000000000000000000e+00 -7.124031964850627992e+04 4.068552016941401339e-02 -7.580235582733663158e-01
0.000000000000000000e+00 -7.119949456110193569e+04 1.152584192917063127e-02 1.153857901229665028e+00
0.000000000000000000e+00 -7.116516709003449068e+04 -2.241258637844674440e-02 7.965691450959604403e-01
0.000000000000000000e+00 -7.115669413131203328e+04 -8.410300845595505836e-03 1.845842401088909401e+00
0.000000000000000000e+00 -7.100973418552533258e+04 -1.604645837852086698e-02 1.954744341111794625e+00
0.000000000000000000e+00 -7.092179334108343755e+04 4.564990453923621627e-02 -1.800370896667126352e+00
0.000000000000000000e+00 -7.091307798591144092e+04 3.740749343306622177e-02 -4.526960083339517382e-01
0.000000000000000000e+00 -7.090101328195599490e+04 -1.060495850923339617e-02 1.887222501960286181e+00
0.000000000000000000e+00 -7.086668405749456724e+04 4.149887000540407322e-02 -8.524102550727250538e-01
0.000000000000000000e+00 -7.084669932800249080e+04 6.019913902757835500e-03 1.385988195614053620e+00
0.000000000000000000e+00 -7.084137850549828727e+04 -8.192822144690102559e-03 1.837560625723013263e+00
0.000000000000000000e+00 -7.083879202369078121e+04 -1.762918627184341391e-02 3.107100296327800493e-01
0.000000000000000000e+00 -7.075148200212305528e+04 4.429986982503548998e-02 -1.223971167944352789e+00
0.000000000000000000e+00 -7.073633797222067369e+04 -2.182487674021725901e-02 7.352508666449448782e-01
0.000000000000000000e+00 -7.068754197775275679e+04 -3.308337376056957879e-03 1.709125419715598504e+00
0.000000000000000000e+00 -7.065900633341723005e+04 3.087516164322144652e-02 5.243429021635925835e-02
0.000000000000000000e+00 -7.064972972943561035e+04 -2.359018612143827520e-02 9.680720375694673585e-01
0.000000000000000000e+00 -7.054037397064967081e+04 1.790649905821257992e-02 -1.705638098515827039e+00
0.000000000000000000e+00 -7.040617374066624325e+04 4.566851040772350323e-02 -1.734113262566452374e+00
0.000000000000000000e+00 -7.025944083743722877e+04 -1.648616836200935548e-02 1.946027903495013422e+00
0.000000000000000000e+00 -7.012222099225901184e+04 -9.667065640943925398e-03 1.860558106175826953e+00
0.000000000000000000e+00 -7.002387474244929035e+04 1.272213119929407887e-02 -1.499978883676836627e+00
0.000000000000000000e+00 -6.984994040352296724e+04 4.403052363016841941e-02 -1.208956221023866018e+00
0.000000000000000000e+00 -6.978870109016200877e+04 2.713033778988793721e-04 1.587441297215313352e+00
0.000000000000000000e+00 -6.973713275945052737e+04 -2.514835634327963407e-02 1.598022593147886194e+00
0.000000000000000000e+00 -6.955022853641872643e+04 2.316811176152341889e-02 -1.868804910843566258e+00
0.000000000000000000e+00 -6.941860661050552153e+04 1.070076685572739217e-02 -1.408372828759524520e+00
0.000000000000000000e+00 -6.938064851414090663e+04 -3.279040349320527792e-03 -6.950684971372806942e-01
0.000000000000000000e+00 -6.933842595576649182e+04 -2.513184593116648755e-02 1.561552815546149109e+00
0.000000000000000000e+00 -6.914079619061249832e+04 -2.019874650256089921e-03 -7.660104684580337775e-01
0.000000000000000000e+00 -6.910075676831811143e+04 4.482611248900957024e-02 -1.394118288862828958e+00
0.000000000000000000e+00 -6.895674001788801979e+04 -1.828787668635702829e-02 1.924578706194813638e+00
0.000000000000000000e+00 -6.894530785441436456e+04 -2.454498155469304888e-02 1.204939130881307108e+00
0.000000000000000000e+00 -6.878412722990715702e+04 -2.410140069728665749e-02 1.721057608692308616e+00
0.000000000000000000e+00 -6.873063471208068950e+04 6.848763774648047864e-03 1.332415235246211527e+00
0.000000000000000000e+00 -6.860797722347255331e+04 1.585030178791241307e-02 -1.610850807385101557e+00
0.000000000000000000e+00 -6.850124258708265552e+04 3.245341911787767708e-02 -8.732527149704605307e-02
0.000000000000000000e+00 -6.843928604501546943e+04 -1.434781710983445979e-02 6.855122824449422225e-02
0.000000000000000000e+00 -6.827002820044617692e+04 2.735513637342572302e-02 2.629137497222227005e-01
0.000000000000000000e+00 -6.825105084222127334e+04 -2.283876345813326200e-02 1.800588674739630246e+00
0.000000000000000000e+00 -6.823624561880304827e+04 -2.088281504751578199e-02 1.875004341040291678e+00
0.000000000000000000e+00 -6.818660119190019032e+04 1.720992767800884338e-02 8.489211648394054954e-01
0.000000000000000000e+00 -6.818126072012010263e+04 -2.471014934584679981e-02 1.302629669650907651e+00
0.000000000000000000e+00 -6.816335873979909229e+04 2.678525350114611958e-02 2.984076549930438915e-01
0.000000000000000000e+00 -6.816244696970374207e+04 3.164143835229150936e-03 -1.038573255973031184e+00
0.000000000000000000e+00 -6.814343589118393720e+04 3.217282422747903825e-02 -7.098572659987301137e-02
0.000000000000000000e+00 -6.808390796832692286e+04 -1.137492452134608589e-02 1.866985152460856501e+00
0.000000000000000000e+00 -6.807787109212869836e+04 -2.480274350164496378e-02 1.546411140241636062e+00
0.000000000000000000e+00 -6.789153200498752994e+04 1.231469582872228574e-02 1.086141181596626204e+00
0.000000000000000000e+00 -6.783345259510644246e+04 -2.481114491823801713e-02 1.399666013783855245e+00
0.000000000000000000e+00 -6.774985947886048234e+04 -4.112190557319185535e-03 1.701748909142738242e+00
0.000000000000000000e+00 -6.774773202666243014e+04 4.421509111600445407e-02 -1.321637528064767864e+00
0.000000000000000000e+00 -6.760573130930276238e+04 3.448033655256343977e-02 -2.547600454857041896e-01
0.000000000000000000e+00 -6.755003400060524291e+04 -2.122945824561308856e-02 1.850842070590987820e+00
0.000000000000000000e+00 -6.753319114309342694e+04 4.197698639312701097e-02 -9.805665776515697374e-01
0.000000000000000000e+00 -6.752626003563878476e+04 9.000243433425716977e-03 -1.314767711585052901e+00
0.000000000000000000e+00 -6.749411394659665530e+04 -2.369732361194656564e-02 1.711423851862408085e+00
0.000000000000000000e+00 -6.748595308980575646e+04 2.751260225171182905e-02 2.440122874969472555e-01
0.000000000000000000e+00 -6.744373992732571787e+04 2.988174515636388140e-02 8.434981206040470525e-02
0.000000000000000000e+00 -6.740310837595646444e+04 -1.825473848607581107e-03 -7.594672047719077668e-01
0.000000000000000000e+00 -6.733496759592776652e+04 1.858827339884382146e-02 -1.698416176582290937e+00
0.000000000000000000e+00 -6.711671195329719922e+04 3.752892219011237651e-02 -5.208820845739934313e-01
0.000000000000000000e+00 -6.709908015050787071e+04 -1.620169756297429320e-02 1.899538646339884007e+00
0.000000000000000000e+00 -6.707612515931438247e+04 -1.491135787373694399e-02 1.326473488917869759e-01
0.000000000000000000e+00 -6.701606877967398032e+04 1.242148148812072250e-02 1.072721845428336707e+00
0.000000000000000000e+00 -6.699970170879346551e+04 4.107289332485795919e-02 -8.832016782348870443e-01
0.000000000000000000e+00 -6.686940550288351369e+04 -1.497891402879739792e-02 1.410880587858107660e-01
0.000000000000000000e+00 -6.660905626251138165e+04 7.143307499051808340e-03 1.299888380964857593e+00
0.000000000000000000e+00 -6.654744302129943389e+04 -1.287706556942685293e-02 -2.138736970056953623e-02
0.000000000000000000e+00 -6.642744738455871993e+04 4.027907313708370407e-02 -8.055982658075615532e-01
0.000000000000000000e+00 -6.637659986273854156e+04 -7.313968908755907883e-03 -4.121878629704709418e-01
0.000000000000000000e+00 -6.633089837786169664e+04 3.284935559501322988e-03 -1.026762355360972823e+00
0.000000000000000000e+00 -6.628569628420249501e+04 2.399072471514469840e-02 4.514972325251753738e-01
0.000000000000000000e+00 -6.604301110806170618e+04 7.517454840660395265e-03 1.278959720260060884e+00
0.000000000000000000e+00 -6.586523123862492503e+04 4.453267238824921981e-02 -1.621154235905317709e+00
0.000000000000000000e+00 -6.573952107770032308e+04 3.570070921443561918e-02 -3.812168220702814025e-01
0.000000000000000000e+00 -6.570337876199978928e+04 2.384648292388426294e-02 4.539744242157346399e-01
0.000000000000000000e+00 -6.556031318342822487e+04 2.895930541797533952e-02 -1.971334751636483862e+00
0.000000000000000000e+00 -6.552288622206269793e+04 5.415973927725706294e-03 -1.126020968197996019e+00
0.000000000000000000e+00 -6.538675231104459817e+04 4.293583424391442249e-02 -1.176813884780299357e+00
0.000000000000000000e+00 -6.534784839492307219e+04 4.398421151548374819e-02 -1.779298750488546244e+00
0.000000000000000000e+00 -6.530972636560469255e+04 -2.074001839635974953e-02 7.247912580703084195e-01
0.000000000000000000e+00 -6.529190341690175410e+04 3.967426407999689875e-02 -7.626298522622643183e-01
0.000000000000000000e+00 -6.517859552767984133e+04 9.933158407005412971e-03 -1.333754018312146794e+00
0.000000000000000000e+00 -6.517408577844031970e+04 -2.192446717738959563e-02 1.764544005164955909e+00
0.000000000000000000e+00 -6.517307992270529940e+04 1.710115763583999748e-02 8.247131472704500865e-01
0.000000000000000000e+00 -6.508935272540775622e+04 4.112146424504435627e-02 -1.987632007256433297e+00
0.000000000000000000e+00 -6.508245920575204946e+04 7.144736584503798282e-03 -1.205070949554964521e+00
0.000000000000000000e+00 -6.501537491664206755e+04 4.195250939545439040e-03 -1.060127982734986318e+00
0.000000000000000000e+00 -6.492041287322961580e+04 -2.750272860684931098e-03 1.632942964134032060e+00
0.000000000000000000e+00 -6.486258538322939421e+04 3.840561891271386530e-02 -6.410196358637869629e-01
0.000000000000000000e+00 -6.486180684312224184e+04 1.148449169153131777e-03 1.508353472254135408e+00
0.000000000000000000e+00 -6.463679879347101087e+04 -1.899727213058545472e-02 5.449998152189672318e-01
0.000000000000000000e+00 -6.458154254411069269e+04 4.400061701583163343e-02 -1.717486635304860343e+00
0.000000000000000000e+00 -6.450732648681035789e+04 1.319327717230465991e-02 1.011875062075952236e+00
0.000000000000000000e+00 -6.448402820364544459e+04 2.949853974851347760e-03 1.441031176159019100e+00
0.000000000000000000e+00 -6.441352287679418805e+04 3.756242666490820781e-02 -5.677449710299753427e-01
0.000000000000000000e+00 -6.438085180434902577e+04 -5.686887074392313335e-03 -4.945606484796583047e-01
0.000000000000000000e+00 -6.430142603993942612e+04 -2.185271741284973424e-02 1.743732267156879789e+00
0.000000000000000000e+00 -6.413714877474965760e+04 4.402517647412715340e-03 -1.061803605249944216e+00
0.000000000000000000e+00 -6.408082779069047683e+04 -1.265385733062612122e-02 1.833422791786754491e+00
0.000000000000000000e+00 -6.402560863217042061e+04 1.686713174900357493e-02 -1.603591577071263430e+00
0.000000000000000000e+00 -6.385378795734212326e+04 -1.602663242420894474e-02 1.850161694296921233e+00
0.000000000000000000e+00 -6.383624300270393724e+04 -2.372229635476749351e-02 1.468273428692206561e+00
0.000000000000000000e+00 -6.368993436373780423e+04 3.600111636679452498e-02 -4.378421512603711818e-01
0.000000000000000000e+00 -6.368018576073567965e+04 -1.955328052422587032e-02 1.812830866889191039e+00
0.000000000000000000e+00 -6.365358134281825915e+04 3.184795201752717297e-02 -1.996986743993823143e+00
0.000000000000000000e+00 -6.360523152459978155e+04 4.075917367794515411e-03 1.390620327237802378e+00
0.000000000000000000e+00 -6.360353006388680660e+04 -8.990817670345520318e-03 -2.672136717914717075e-01
0.000000000000000000e+00 -6.354031985521346360e+04 -2.054260214187749942e-02 7.415975517100763525e-01
0.000000000000000000e+00 -6.353672466818989778e+04 -2.340418172881120196e-02 1.228081331530212150e+00
0.000000000000000000e+00 -6.349224181122238952e+04 7.998661434123491287e-03 1.233781736145404651e+00
0.000000000000000000e+00 -6.348893539863706974e+04 -2.100628799211637018e-02 1.763060135646612459e+00
0.000000000000000000e+00 -6.330502137311596016e+04 4.382249467070901960e-02 -1.535411319923067452e+00
0.000000000000000000e+00 -6.330005710891925992e+04 1.514767160251871692e-02 -1.531516542406177184e+00
0.000000000000000000e+00 -6.318141659260897723e+04 2.263333890164132001e-02 -1.786357618507850464e+00
0.000000000000000000e+00 -6.313908688837009686e+04 -1.202687867591892973e-02 -4.159288601926824924e-02
0.000000000000000000e+00 -6.308196620504233579e+04 4.073125943939864824e-02 -1.953913755843318611e+00
0.000000000000000000e+00 -6.306706236398126930e+04 4.096603235998051706e-02 -9.606817761145438617e-01
0.000000000000000000e+00 -6.305066989018601453e+04 -2.317573018917307159e-02 1.193516127717473729e+00
0.000000000000000000e+00 -6.291739654605992837e+04 4.207474725655686865e-02 -1.883078433981197453e+00
0.000000000000000000e+00 -6.290425627621611056e+04 7.311171682758930979e-03 1.256416167490509661e+00
0.000000000000000000e+00 -6.286103002574104175e+04 -1.443243174257964612e-02 1.532180876860813612e-01
0.000000000000000000e+00 -6.278463443545955670e+04 -2.052073876686764248e-02 7.569860100974108441e-01
0.000000000000000000e+00 -6.277406307009657030e+04 -2.023598565603495006e-02 1.774372434775719931e+00
0.000000000000000000e+00 -6.271148283642598835e+04 -1.950633511791574279e-02 6.384957446037122786e-01
0.000000000000000000e+00 -6.270229875204265409e+04 -1.091931890957905521e-02 -1.186442829632654572e-01
0.000000000000000000e+00 -6.266796810525211913e+04 -2.330247884108158779e-02 1.267949709032052841e+00
0.000000000000000000e+00 -6.257070734666613134e+04 3.207305668167756418e-02 -1.347481725332615454e-01
0.000000000000000000e+00 -6.254577344725447620e+04 7.897757501899999033e-04 -8.559132275728367212e-01
0.000000000000000000e+00 -6.250707694520549558e+04 4.284040485964236977e-02 -1.272066584197936834e+00
0.000000000000000000e+00 -6.245013081201906607e+04 -2.032418280415129383e-02 1.763716983999756849e+00
0.000000000000000000e+00 -6.241985839302257227e+04 -1.573572592415393295e-02 2.715988774379924919e-01
0.000000000000000000e+00 -6.232501321728713083e+04 -6.579134577296072428e-03 1.705087823059058039e+00
0.000000000000000000e+00 -6.231952626670489553e+04 2.984400401962239435e-02 -1.948961050967484177e+00
0.000000000000000000e+00 -6.225726910429303825e+04 1.608146046593643408e-02 -1.556491652300765249e+00
0.000000000000000000e+00 -6.224517847614282800e+04 -8.967081559374631694e-03 1.754299334856975534e+00
0.000000000000000000e+00 -6.222138701424887404e+04 4.042564165289845579e-02 -9.136441257781173775e-01
0.000000000000000000e+00 -6.221827360861119087e+04 -1.949117598055959133e-03 -6.978391953414107007e-01
0.000000000000000000e+00 -6.204897313259904331e+04 -1.936344757112913595e-02 1.783019185023323683e+00
0.000000000000000000e+00 -6.196351251979261724e+04 1.142456558538985922e-02 1.068762074881206559e+00
0.000000000000000000e+00 -6.194446402430492162e+04 -1.550033520590876623e-02 1.820240230699344597e+00
0.000000000000000000e+00 -6.193034018530521280e+04 4.051827482235308142e-02 -9.321437323468844127e-01
0.000000000000000000e+00 -6.190268290667141991e+04 9.266614270385074847e-03 1.163945019580720164e+00
0.000000000000000000e+00 -6.182137645429908298e+04 1.189570509085349087e-02 -1.385265719505789583e+00
0.000000000000000000e+00 -6.168080621466717275e+04 2.718419856387115086e-02 1.992166148115099844e-01
0.000000000000000000e+00 -6.152191580957265978e+04 2.239772510975510111e-02 -1.761470978893139527e+00
0.000000000000000000e+00 -6.146918204559009610e+04 3.218073465146426004e-02 -1.576920695998298427e-01
0.000000000000000000e+00 -6.140714156428732531e+04 2.943546109278326328e-02 -1.930379176506854755e+00
0.000000000000000000e+00 -6.138598259765519470e+04 -2.175278925076261707e-02 1.657075727463328541e+00
0.000000000000000000e+00 -6.128800194612758060e+04 3.642981411066448239e-02 -5.146442661108259209e-01
0.000000000000000000e+00 -6.127810257749057928e+04 1.539462364585404697e-02 8.721072129157469988e-01
0.000000000000000000e+00 -6.123621253753631026e+04 -1.212343317926275338e-02 -8.650974328082039477e-03
0.000000000000000000e+00 -6.122656509318799363e+04 4.325493070101667226e-02 -1.592741440984823065e+00
0.000000000000000000e+00 -6.115185031524945225e+04 4.049927819839799215e-02 -1.915061354899834534e+00
0.000000000000000000e+00 -6.108873030709522573e+04 2.920328777154446165e-02 5.502877548800455543e-02
0.000000000000000000e+00 -6.107057715082795767e+04 3.650387085835733736e-02 -5.250899650588154444e-01
0.000000000000000000e+00 -6.099298452319110947e+04 1.084930679041917756e-03 -8.557464088189665752e-01
0.000000000000000000e+00 -6.096915727623358543e+04 3.141333466645140904e-02 -1.955960873043658399e+00
0.000000000000000000e+00 -6.085116733129561908e+04 -3.982606396367105450e-03 1.623241803338415501e+00
0.000000000000000000e+00 -6.084678748229335906e+04 2.816246098616241589e-02 1.237840368425979776e-01
0.000000000000000000e+00 -6.082024636930019915e+04 2.190946353168456151e-02 5.158601693642927977e-01
0.000000000000000000e+00 -6.080032937362704979e+04 2.675356558609329194e-03 1.413140640771287870e+00
0.000000000000000000e+00 -6.078880006366405723e+04 -1.450170195372912224e-02 1.800474050574456530e+00
0.000000000000000000e+00 -6.075315386097862211e+04 3.278524994245649027e-02 -2.144328241360842213e-01
0.000000000000000000e+00 -6.071436883969438350e+04 4.117524223824178820e-02 -1.053156711511310295e+00
0.000000000000000000e+00 -6.048723754183208803e+04 1.241816680730058187e-02 1.007954242734439454e+00
0.000000000000000000e+00 -6.041560994647630287e+04 -8.503129702285748548e-03 1.723027752560533532e+00
0.000000000000000000e+00 -6.040861326446870225e+04 -2.279099003879220264e-02 1.304403428860199110e+00
0.000000000000000000e+00 -6.031745506584887335e+04 6.739896732318007011e-03 1.253463999651937222e+00
0.000000000000000000e+00 -6.031519815096969251e+04 -1.636829749879718104e-02 3.637061666899557011e-01
0.000000000000000000e+00 -6.019830717426587944e+04 1.469420649011510260e-03 -8.682217411452621825e-01
0.000000000000000000e+00 -6.019555776751472149e+04 -1.913839394139583983e-02 1.748276697719242545e+00
0.000000000000000000e+00 -6.013541429138219974e+04 2.105818597313199869e-02 -1.705681514991261416e+00
0.000000000000000000e+00 -6.009920697796764580e+04 -3.452884065403193092e-03 1.600366108552007116e+00
0.000000000000000000e+00 -5.996669701541193353e+04 -2.094218212838140636e-02 1.666851398495969416e+00
0.000000000000000000e+00 -5.996530541466797877e+04 2.035217501171283916e-03 -8.961651264742078737e-01
0.000000000000000000e+00 -5.993509394547887496e+04 3.123919444556920444e-02 -1.070178233355121300e-01
0.000000000000000000e+00 -5.991891700447758194e+04 7.231179347454430584e-03 -1.157222894381235712e+00
0.000000000000000000e+00 -5.985645889181107486e+04 1.545889705629463484e-02 -1.508255079229614104e+00
0.000000000000000000e+00 -5.964892657620695536e+04 3.468949948560126617e-02 -3.867734130167708173e-01
0.000000000000000000e+00 -5.954432233561004978e+04 4.168175883822738959e-02 -1.794258023811259761e+00
0.000000000000000000e+00 -5.954270777049295430e+04 -2.248598261033401061e-02 1.254747366850981205e+00
0.000000000000000000e+00 -5.953565424569744209e+04 -1.479832978942871580e-03 1.536996660399197800e+00
0.000000000000000000e+00 -5.941552152057464991e+04 -1.084270305609108531e-02 1.748690193754461220e+00
0.000000000000000000e+00 -5.941059881005145871e+04 -1.262230606755643247e-02 5.592182066236262017e-02
0.000000000000000000e+00 -5.936943546749147936e+04 3.528215358579356309e-02 -4.427661976765935314e-01
0.000000000000000000e+00 -5.934215282262662367e+04 4.273569912848972085e-02 -1.560160101959529921e+00
0.000000000000000000e+00 -5.934107509571842093e+04 1.403936456767784779e-03 1.442083411805453519e+00
0.000000000000000000e+00 -5.926266009248666523e+04 4.143966356716465016e-02 -1.804493380302090166e+00
0.000000000000000000e+00 -5.923608108760092000e+04 2.883901773073115071e-02 -1.892346319564097712e+00
0.000000000000000000e+00 -5.922724856301193358e+04 -2.225969665856871935e-02 1.194448016345339703e+00
0.000000000000000000e+00 -5.888259262526413659e+04 3.214458481228391062e-02 -1.936247755460165365e+00
0.000000000000000000e+00 -5.884102758661820553e+04 -2.057736036529873858e-02 8.728052562031898276e-01
0.000000000000000000e+00 -5.873260314835939062e+04 3.794276214624803245e-05 -7.736911133903543458e-01
0.000000000000000000e+00 -5.872061257865760854e+04 -4.003927211297164668e-03 -5.357766578622253917e-01
0.000000000000000000e+00 -5.862354160944202158e+04 4.203821432211572728e-02 -1.708111177351782750e+00
0.000000000000000000e+00 -5.860158742028329289e+04 -1.600251630944204972e-02 3.591218626847467732e-01
0.000000000000000000e+00 -5.850688507972616935e+04 -1.997693525261146075e-02 7.975288784749130500e-01
0.000000000000000000e+00 -5.845338954216899583e+04 -1.380253114036450457e-02 1.665942196753888993e-01
0.000000000000000000e+00 -5.837787799043460109e+04 4.127478460042728614e-02 -1.784969912132406744e+00
0.000000000000000000e+00 -5.836795025237777736e+04 3.260261817195149459e-02 -2.338752864182991331e-01
0.000000000000000000e+00 -5.834513022500394436e+04 -2.189766186989949848e-02 1.148570999660034175e+00
0.000000000000000000e+00 -5.831347691587029112e+04 8.834476315795758428e-03 1.145800058140560740e+00
0.000000000000000000e+00 -5.827683790715457144e+04 -1.656392851537729499e-02 4.185662082084440350e-01
0.000000000000000000e+00 -5.818498685752284655e+04 1.642853735355628841e-02 7.874435533362507122e-01
0.000000000000000000e+00 -5.817170683661973453e+04 1.733902553402086322e-02 -1.559969473376475957e+00
0.000000000000000000e+00 -5.814855358403344871e+04 9.749588895170968605e-03 1.104544851763117119e+00
0.000000000000000000e+00 -5.805611183346128382e+04 3.250210062771144437e-02 -2.303985797288676807e-01
0.000000000000000000e+00 -5.802692509458291170e+04 -1.353857021262344640e-02 1.510148260214996263e-01
0.000000000000000000e+00 -5.801975365693753702e+04 3.860618747039930299e-02 -7.961647532579330111e-01
0.000000000000000000e+00 -5.785236763860986684e+04 3.984234435114640538e-02 -9.503311741878786023e-01
0.000000000000000000e+00 -5.776800752111390466e+04 3.963894316551723473e-02 -1.862134139941440392e+00
0.000000000000000000e+00 -5.765962294020304398e+04 1.167854469177796728e-03 -8.245934399243961543e-01
0.000000000000000000e+00 -5.758617072925953835e+04 -2.066100304520704020e-02 1.605983898057607551e+00
0.000000000000000000e+00 -5.750166165865253424e+04 -2.113659852849414378e-02 1.016970483295451810e+00
0.000000000000000000e+00 -5.748192774282474420e+04 2.223810349792713914e-02 -1.712021565628336628e+00
0.000000000000000000e+00 -5.743643933026973536e+04 -1.919750177508152897e-02 1.680460182248600720e+00
0.000000000000000000e+00 -5.738675447886529582e+04 2.969888045463008053e-02 -1.883355230073352260e+00
0.000000000000000000e+00 -5.737331261703014752e+04 -1.197706349947535998e-03 1.504473129830469880e+00
0.000000000000000000e+00 -5.735504429554528906e+04 -5.601572774630372842e-03 1.623667562845318546e+00
0.000000000000000000e+00 -5.734383543536910292e+04 2.957796683518897074e-02 -1.940331930625749379e-02
