weight logl a b
3.354319308756727656e-283 -2.058750516134200552e+03 5.709972666755255277e-01 5.260181997514057350e-01
3.846285594198150495e-283 -2.058612657093571215e+03 6.348628615570963696e-01 4.467192922508241848e-01
1.275551910538701837e-282 -2.057412800946488915e+03 5.997950158625641182e-01 5.102119856853531976e-01
2.077658277373383013e-281 -2.054621353378147887e+03 5.746771326539844571e-01 5.266281964102070834e-01
9.672632023360262281e-281 -2.053082294352602730e+03 5.667360840368874664e-01 5.171842778467864443e-01
1.352522445374898384e-280 -2.052746038389388559e+03 6.160533858147414499e-01 4.890543666274450030e-01
1.444311782443032617e-280 -2.052679376783476982e+03 6.214788712802354897e-01 4.800822246147949390e-01
1.713684723818945784e-280 -2.052507363854966570e+03 6.288097693749297168e-01 4.652900876955621268e-01
1.495094678031844836e-279 -2.050340235088841837e+03 5.928140985881702463e-01 5.168407243776691473e-01
2.608366754333735748e-279 -2.049782700362627111e+03 5.975612747832989013e-01 5.123468995787032743e-01
4.385781464694799111e-279 -2.049262056800363098e+03 6.203620363129779269e-01 4.819331928512150531e-01
4.617442025837940434e-279 -2.049209583745767759e+03 6.320661877794725436e-01 4.296195497643414685e-01
5.762140883657569525e-279 -2.048987115536624515e+03 5.955115867951823461e-01 4.525141603502964571e-01
9.646458632543649541e-279 -2.048470833756553020e+03 5.865067749762492566e-01 4.650157887138424706e-01
1.022191194235361006e-278 -2.048411890977679832e+03 5.925406033335695044e-01 5.170307242743712450e-01
1.387258787245684453e-278 -2.048105509825977151e+03 6.099483394656995960e-01 4.977407689458776541e-01
1.910024892463417072e-278 -2.047784723255795370e+03 5.816141014453738434e-01 4.730005159035616247e-01
9.696156293231910386e-278 -2.046159109981923621e+03 5.817575211468644092e-01 4.728006303012405875e-01
1.029590407807787121e-277 -2.046098093376647967e+03 5.807731170284965438e-01 5.248475700485747408e-01
1.033514289852493872e-277 -2.046093289510774866e+03 6.220593948394053108e-01 4.788394985834031337e-01
1.087542802636398610e-277 -2.046041333595526112e+03 6.308718884913365743e-01 4.598158077935361465e-01
1.367949416203819314e-277 -2.045810941595420672e+03 5.668648272997867110e-01 5.145289935749948196e-01
1.537580841543827173e-277 -2.045693044138296045e+03 6.352941563195327879e-01 4.386579211963834712e-01
3.626681729808594836e-277 -2.044833936331287532e+03 6.292876670673476225e-01 4.638240255085281927e-01
3.670678398289713838e-277 -2.044820877942824382e+03 6.072903416814611210e-01 4.397227573472966000e-01
4.598329951932477918e-277 -2.044594561253831216e+03 6.338858580282724642e-01 4.499058613892464864e-01
7.122920146066588678e-277 -2.044155936663261400e+03 5.674639486715603587e-01 5.199930703414489264e-01
1.602509942514092086e-276 -2.043344098230313648e+03 5.689931315407559254e-01 5.233677773412322987e-01
2.907315564570060184e-276 -2.042747439175455384e+03 6.029403959122900947e-01 5.063591690552053937e-01
4.442150039078844543e-276 -2.042322530842212245e+03 5.671737163384844571e-01 5.111628265668701765e-01
2.139928249917487386e-275 -2.040749311951094342e+03 5.950213071186221114e-01 5.145967395229158470e-01
1.631840284622353857e-274 -2.038716790771557953e+03 6.138299165942208147e-01 4.920305172826519025e-01
2.436250377863197423e-274 -2.038315039031556353e+03 6.346881818541175724e-01 4.353324834350286165e-01
2.667291051266706693e-274 -2.038223435788666848e+03 6.240613760759479156e-01 4.748366672644258601e-01
2.504786485765935543e-273 -2.035982710569821393e+03 6.260997521902098573e-01 4.706509305487549533e-01
5.895456612067696130e-273 -2.035125732076994609e+03 5.963435766035785068e-01 4.518250113480700714e-01
1.434808440807651954e-272 -2.034235297622933558e+03 5.911570269797739030e-01 5.178391084381720466e-01
1.797665869873895858e-272 -2.034008839888058446e+03 6.026558276286707594e-01 4.446175282048559496e-01
2.210548219762781777e-272 -2.033801088424499994e+03 6.238306973085201435e-01 4.292280910451949927e-01
1.562110190325980522e-271 -2.031844706286201927e+03 6.312827123328678125e-01 4.299976737546873928e-01
1.749922429137601715e-271 -2.031730172418768234e+03 5.686905378097499852e-01 5.040700268063833533e-01
1.844814394804088676e-271 -2.031676365206104037e+03 5.871032730903497088e-01 4.645619714980255277e-01
2.013378534176018234e-271 -2.031587929705737679e+03 6.335544057609243662e-01 4.501630732677963653e-01
3.374645650962494110e-271 -2.031070453553008974e+03 5.909236318369365248e-01 5.179483003833881272e-01
4.011540573276149735e-271 -2.030896568529112983e+03 6.322048782953056945e-01 4.550395836315386244e-01
2.072589341138516776e-270 -2.029253360071514180e+03 6.159400578991564013e-01 4.885865563789458244e-01
2.605575782369787215e-270 -2.029023505106037646e+03 5.778801487915338209e-01 5.252823366534442595e-01
6.470697482917507847e-270 -2.028112874881202742e+03 5.690742066519336451e-01 5.223479010057184846e-01
1.170566750573959367e-269 -2.027519085659801249e+03 6.107705263447187338e-01 4.960926409466313025e-01
5.191921945030104951e-269 -2.026028469747937152e+03 5.746265401935126693e-01 5.255107267765589674e-01
5.613558229963656846e-269 -2.025949388909461959e+03 5.674229225422369183e-01 5.155970943051779720e-01
1.691810793509863344e-268 -2.024845189169767309e+03 5.677475776498890347e-01 5.098351441929120931e-01
2.204480035220555795e-268 -2.024579496931132326e+03 5.863608376797907473e-01 4.658947973800516840e-01
2.330461985574982268e-268 -2.024522922075537736e+03 5.889149134343594216e-01 4.620606500618023027e-01
2.745268340460498707e-268 -2.024358109774260583e+03 5.927815335298710631e-01 4.566689589593960763e-01
4.584595813766824614e-268 -2.023844286652740493e+03 6.259704782918070753e-01 4.291657490464607649e-01
5.136935570878595544e-268 -2.023729531891294300e+03 5.746664903917575451e-01 4.874291881993019215e-01
5.170908035793061017e-268 -2.023721940291883811e+03 5.890565794535456146e-01 5.192202527063815021e-01
5.983408483192694921e-268 -2.023574998214479592e+03 5.711383059109288451e-01 5.242741860121358233e-01
6.866268466653998545e-268 -2.023436367805379177e+03 5.778998312604355370e-01 4.806289818844944328e-01
2.216170922361942766e-267 -2.022263622610597395e+03 6.224961892696529997e-01 4.772824499017581101e-01
3.540431324827534482e-267 -2.021794154944642742e+03 5.788511555381339324e-01 5.247775221765065279e-01
4.966139930860179011e-267 -2.021454760643067857e+03 5.915469985655207319e-01 4.584167265254903145e-01
7.653651535321678567e-267 -2.021021220648704002e+03 5.684770754167347562e-01 5.204704087486395903e-01
1.250941538397506765e-266 -2.020528921916047466e+03 5.720182362495420669e-01 4.940686141698849010e-01
1.900757340704506238e-266 -2.020109566007420653e+03 5.915841870854370299e-01 4.584007499583906409e-01
2.743271731039176189e-265 -2.017439082051052310e+03 6.118758536282209448e-01 4.364572691824042394e-01
4.319019401145256497e-265 -2.016984204935535672e+03 5.881554644393410802e-01 4.633817773857357714e-01
9.600283514422869632e-264 -2.013881855597765707e+03 5.895446352062087003e-01 4.614333818507387330e-01
1.879789951126272480e-263 -2.013208903093086064e+03 6.343763245056679434e-01 4.421664195445307310e-01
2.659570047206778253e-263 -2.012860898662220961e+03 5.820094202731973532e-01 4.733694804755716468e-01
2.875744592578672254e-263 -2.012781751506121054e+03 6.324531486288801352e-01 4.529466134322354121e-01
3.277146959306546094e-263 -2.012650089921166455e+03 6.122925591833925374e-01 4.362577853703900610e-01
4.801478931443460241e-263 -2.012267139154386768e+03 6.206205958409961587e-01 4.310857544748920578e-01
6.316967354996558533e-263 -2.011991823891460172e+03 6.341001871355989028e-01 4.448541117504165587e-01
8.310102320163722636e-263 -2.011716591213874381e+03 6.310028244619958482e-01 4.309226602842346487e-01
4.806788926673538644e-262 -2.009960448764194780e+03 6.039426910889229561e-01 4.438779925017329875e-01
5.134434778190613889e-262 -2.009893508277652472e+03 6.251905730129406757e-01 4.297743274635436594e-01
1.208520122342107765e-261 -2.009036496377874755e+03 6.158390277586404116e-01 4.338189299640251018e-01
1.651622833442243410e-261 -2.008723134609595490e+03 6.131494753670719833e-01 4.922222373328995482e-01
2.422488748050118799e-261 -2.008339097529569244e+03 5.945888473636669058e-01 5.141757725774910304e-01
6.293903463755261062e-261 -2.007383311488869822e+03 6.339295472518620134e-01 4.453206323212136608e-01
9.442535189941420451e-261 -2.006976668447214934e+03 5.829985782209902156e-01 5.226153347284143713e-01
9.902297543815384299e-261 -2.006928126144225416e+03 5.793228926534066403e-01 5.241373621988151266e-01
1.341084578561236698e-260 -2.006623829183007729e+03 5.681701531510742198e-01 5.099526377461658377e-01
3.499505833335638561e-260 -2.005663686088528038e+03 5.838546637678191376e-01 4.704510996560168357e-01
2.542246017433507477e-259 -2.003679674814449527e+03 6.341440798008837199e-01 4.417321349605028979e-01
2.909425798399077692e-259 -2.003543767022010115e+03 5.996902087756119659e-01 4.486468092091603910e-01
3.667012717608898274e-259 -2.003311345406378678e+03 5.681296398259936264e-01 5.111989124760605296e-01
5.877328978259514285e-259 -2.002838620360278128e+03 6.234730366408547386e-01 4.747766278807707963e-01
5.910471184164279553e-259 -2.002831997208752455e+03 6.307528984936006111e-01 4.578449990436675998e-01
8.148931526974681897e-259 -2.002509835945911846e+03 6.084482239797657233e-01 4.397419477159889567e-01
1.041058146473500418e-258 -2.002263900026155852e+03 5.756676644854289426e-01 4.860537245809328222e-01
1.274243838302679047e-258 -2.002060784735913330e+03 5.691087166003332420e-01 5.201084857180006127e-01
2.395745038356744996e-258 -2.001428443407370651e+03 6.195511985961048573e-01 4.818886905975519608e-01
3.330147952287561602e-258 -2.001098120937469730e+03 6.121836893237736499e-01 4.366528914047874688e-01
1.072667587307317438e-257 -1.999927403959422918e+03 5.908251924320537807e-01 5.172059406865958664e-01
2.771231817082342395e-257 -1.998977260656939961e+03 5.802091074245573354e-01 5.235784336003637129e-01
5.356465892710205698e-257 -1.998317248168355263e+03 5.771961723136905809e-01 5.243214093712046386e-01
6.078360442192788469e-257 -1.998189817582098158e+03 6.311806570926963289e-01 4.562575678605533813e-01
7.332106598130448791e-257 -1.998001289708973445e+03 5.966210750427750620e-01 4.524248574741214224e-01
1.116986691153872366e-256 -1.997579332879400226e+03 5.942496280047530055e-01 5.142072710486973453e-01
1.498549745883739221e-256 -1.997284469680260145e+03 5.682661853354447068e-01 5.155339427419439735e-01
3.803533210880612765e-256 -1.996352037057523148e+03 5.981941234856268386e-01 5.103631411437573595e-01
5.997856088818001839e-256 -1.995895565397759128e+03 6.242836001751970176e-01 4.304354888633916687e-01
7.779894262978655278e-256 -1.995634424737382233e+03 5.683275403467246134e-01 5.156586844498404210e-01
4.217981593501787051e-255 -1.993943025673359898e+03 6.320333975368216395e-01 4.530598292270093252e-01
2.096685172902006229e-254 -1.992338439690106497e+03 6.075657420406245235e-01 4.408076590727514343e-01
2.444876182319582389e-254 -1.992183802818148706e+03 6.263654761050124753e-01 4.684001337510347307e-01
7.218680927752153228e-254 -1.991100125059388802e+03 6.089643740644683501e-01 4.395841933783707356e-01
2.341780706766643215e-253 -1.989922300579856710e+03 5.860087010209548142e-01 5.203948532867878063e-01
2.928509809705229516e-253 -1.989697718509341939e+03 5.734320925110869549e-01 5.236931275749513448e-01
4.169293885009816613e-253 -1.989343465516280730e+03 5.714781857336586057e-01 4.973252197767145111e-01
7.007947626346678078e-253 -1.988823167325424492e+03 6.208496153982882015e-01 4.317310388088953510e-01
1.669429066898939732e-252 -1.987954145420759914e+03 5.772729250319584837e-01 4.831739006301870032e-01
2.194353912565916068e-252 -1.987679739454500577e+03 6.197418481524179512e-01 4.322531303204045772e-01
3.512059460238425592e-252 -1.987208424506405890e+03 6.247305190903491567e-01 4.716983133639147674e-01
5.555722001683374349e-252 -1.986748798724680910e+03 6.129306714916752385e-01 4.919399120523626490e-01
2.788727041054370967e-251 -1.985134456785603561e+03 6.062862642610801212e-01 5.008817794654043531e-01
3.670426589631880516e-251 -1.984858734127364642e+03 5.686589474050295356e-01 5.105012809914757366e-01
6.259793630888973847e-251 -1.984323894801376127e+03 5.946075490770573735e-01 4.553143798840983969e-01
7.485121931497677596e-251 -1.984144124711780933e+03 5.906758392400051072e-01 4.606240655993454891e-01
9.370559400454762559e-251 -1.983918469223942338e+03 5.695874640706429792e-01 5.046423223764370247e-01
1.036256432454432911e-250 -1.983816842291756075e+03 6.156947868169668769e-01 4.876838221269635398e-01
1.845998605018072786e-250 -1.983238436546236926e+03 6.008999022865842976e-01 5.071569279395302665e-01
6.272371823539413826e-250 -1.982014302362258377e+03 6.172535661287452680e-01 4.337309993889177928e-01
2.974606337700037205e-249 -1.980456760126864992e+03 6.332050270198679165e-01 4.458753850222239024e-01
9.633513020260251081e-249 -1.979280623874746425e+03 6.279428089619900621e-01 4.311148673200818626e-01
1.258277097955610474e-248 -1.979012543337983061e+03 6.299292525610696858e-01 4.588908449935282796e-01
2.064819081585262308e-248 -1.978516244129899178e+03 6.117838617997658490e-01 4.375800571230402669e-01
4.206880722530067688e-248 -1.977803565288588516e+03 6.334050878741660506e-01 4.428340615493744359e-01
1.722757768211446890e-247 -1.976392775287219365e+03 6.320353597745955732e-01 4.515891054964209506e-01
3.272579056142890286e-247 -1.975750123271425537e+03 5.795043977880030006e-01 5.230162861125665641e-01
4.333987116300615963e-247 -1.975468213717251274e+03 6.250479548203149438e-01 4.310890615870227038e-01
1.666867017296571925e-246 -1.974120170727743698e+03 6.329896625551831857e-01 4.378248602696417358e-01
1.841655386833362068e-246 -1.974019451720742154e+03 5.763517002631106667e-01 4.856842251708043401e-01
2.399045241812548078e-246 -1.973754045712370043e+03 6.277821786259970560e-01 4.313314524038994180e-01
3.736569021148743766e-246 -1.973309948738305820e+03 6.239106159215246361e-01 4.728563688677654975e-01
8.588112023734873771e-246 -1.972476737630514435e+03 6.332699990825461089e-01 4.410069585583013541e-01
1.784979077117771677e-245 -1.971744124768008533e+03 6.216406105557229500e-01 4.319970663533873045e-01
2.371861882201674349e-245 -1.971458856210642807e+03 6.212265122948904539e-01 4.779548390158688820e-01
9.775341846843484295e-245 -1.970041668384864806e+03 6.268207638750803445e-01 4.313249879722853009e-01
1.033176863584092783e-244 -1.969985307979655317e+03 6.210457570825262952e-01 4.322717171597290076e-01
1.127516109149681858e-244 -1.969896929288888032e+03 6.182977808286267418e-01 4.335227277862189199e-01
2.000242727509956780e-244 -1.969322677831723922e+03 6.331868487668460554e-01 4.423056628481654151e-01
2.653846963120755146e-244 -1.969038936097154874e+03 6.191575646501888963e-01 4.331173184824627098e-01
3.078006254804340807e-244 -1.968889664301159883e+03 5.704186870070802051e-01 5.197484068804644197e-01
1.546083125028660857e-243 -1.967274636559154487e+03 6.321880471082487185e-01 4.500100846233179297e-01
5.001603183361572191e-243 -1.966099602777967220e+03 6.322840408091112696e-01 4.363048522289957876e-01
5.501478279457412873e-243 -1.966003344441473473e+03 5.691151940488923255e-01 5.139996616049126166e-01
8.145769761150846278e-243 -1.965609862530891405e+03 6.291720757359930971e-01 4.322895341236237532e-01
1.011937371189087224e-242 -1.965391909499913254e+03 5.902577875368345550e-01 4.617351425571388224e-01
3.196704069684141939e-242 -1.964240655881896828e+03 6.196709272362761478e-01 4.805107589722886763e-01
2.570558986092763253e-241 -1.962155067710119965e+03 5.894912071071093385e-01 4.629341069695367961e-01
2.764646858058843573e-241 -1.962081278181479320e+03 5.913938374833129785e-01 4.602217496799135832e-01
3.611444549290117121e-241 -1.961813083245229336e+03 6.196918005747482638e-01 4.331005781314788416e-01
3.240037805422343947e-240 -1.959618020998622114e+03 6.323162011707029739e-01 4.372253344725568480e-01
1.946010357727480144e-239 -1.957824239597381620e+03 5.916533522718971927e-01 4.599784875580117949e-01
2.628222581346498753e-239 -1.957522713110570294e+03 6.058113647326511808e-01 5.007440276043277905e-01
3.137278616810564407e-239 -1.957344665162115234e+03 6.325768848865445104e-01 4.387665188228612734e-01
5.697550458928467717e-239 -1.956746984565278126e+03 6.114582198398279544e-01 4.384394587602724602e-01
7.274102388347195981e-239 -1.956501700481304397e+03 5.799608627131824790e-01 5.222083662281868932e-01
1.414240724869520088e-238 -1.955835843013829617e+03 6.142337243302936622e-01 4.364158691979496685e-01
2.101954173264200805e-238 -1.955438568339985295e+03 6.086142595168483327e-01 4.408487586791026147e-01
3.928515486024341827e-238 -1.954812174195115631e+03 5.740496792337307363e-01 4.920155835336005312e-01
7.503759033249795433e-238 -1.954164031711295820e+03 5.911149525064274268e-01 4.608321685198342177e-01
2.181170706862179991e-236 -1.950793403870569364e+03 6.234614960350275403e-01 4.322539958868007459e-01
1.624817029296990602e-235 -1.948784285319641867e+03 5.725178919200832883e-01 4.966524770812866807e-01
1.901425844104399236e-235 -1.948626076482732969e+03 6.166884804002203957e-01 4.850545676987633170e-01
1.989959844788099557e-235 -1.948579566071693989e+03 6.270031698518370167e-01 4.323254494988751362e-01
2.701807398544693225e-234 -1.945970174482808488e+03 6.295373011037028732e-01 4.336933560947689448e-01
2.707527650555410108e-234 -1.945967059526315325e+03 5.859282536784118367e-01 5.191391350554285244e-01
3.416231544325064157e-234 -1.945733557382808613e+03 6.159183480432690594e-01 4.356179651531093544e-01
7.413289506767693996e-234 -1.944957821169894487e+03 6.198832061190420184e-01 4.335717520476316533e-01
1.487668420532121316e-233 -1.944260300269824711e+03 5.938158783533702412e-01 5.131693767302352160e-01
2.251442740307891445e-233 -1.943844939117101603e+03 6.112382296464303755e-01 4.931738330328411801e-01
2.834189154393070739e-233 -1.943613754462029647e+03 5.705747674999829266e-01 5.175583746675485042e-01
3.503874044048560803e-233 -1.943400641119645343e+03 5.771309157213850849e-01 5.221772074652200057e-01
8.393088009814278256e-233 -1.942526101834597284e+03 5.917927335460135829e-01 5.148471675860500918e-01
9.436290512437894680e-233 -1.942407947397000498e+03 5.727329559896753297e-01 4.963974312194556759e-01
1.711461866282064308e-232 -1.941811577354881592e+03 6.118489649627423255e-01 4.385574242866024375e-01
3.308374288134071682e-232 -1.941151468335632899e+03 5.756313356460136532e-01 4.887477295695741852e-01
5.133414480414015160e-232 -1.940711154224246911e+03 6.309464934540808256e-01 4.528204494791603918e-01
9.226670927893128516e-232 -1.940123826948826718e+03 6.322422906630127404e-01 4.451936920857736957e-01
3.385345959354596254e-231 -1.938822884054960468e+03 6.137363888838084369e-01 4.893793551622385163e-01
3.774684667613897039e-231 -1.938713023312297992e+03 6.004460765420316370e-01 4.494849709008616467e-01
6.568960824257463725e-231 -1.938157984509589596e+03 6.280900138830519674e-01 4.332138558785737503e-01
1.607381151134529285e-230 -1.937262148826337125e+03 6.322015446808990635e-01 4.412182477425873328e-01
5.788174733303789679e-230 -1.935979938069553100e+03 6.124521569579609581e-01 4.912028445456591008e-01
1.730169688528506552e-229 -1.934883950484209890e+03 6.240660008585267038e-01 4.327839792056433765e-01
1.748390297233071154e-229 -1.934872474439284588e+03 5.787356795919704755e-01 5.216854942958986108e-01
2.166934870157565794e-229 -1.934656856306964983e+03 6.012011642993462246e-01 4.487553728079425319e-01
1.420106909158893263e-228 -1.932775852723850676e+03 5.860290030600371347e-01 5.186737880565507330e-01
1.903492175530980238e-228 -1.932481894694507446e+03 5.834983790361454314e-01 5.200255123369058596e-01
1.964944108630536882e-228 -1.932449121079298266e+03 5.724950539135195138e-01 4.978059742824740841e-01
3.561454047713896153e-228 -1.931853415978926023e+03 6.246240547908905594e-01 4.328678882691475160e-01
3.659645914260769624e-228 -1.931825218482774289e+03 5.723963720834671642e-01 5.196834940154619886e-01
5.382904039547311385e-228 -1.931438356867924995e+03 6.320617116594703377e-01 4.419615766628180453e-01
6.709030753482093973e-228 -1.931217130388285341e+03 5.792046013336195065e-01 4.813737852451220878e-01
7.420140544375244538e-228 -1.931115386882479697e+03 6.307185992251423956e-01 4.528688965602765681e-01
9.710874658660596517e-228 -1.930845338524391764e+03 6.256414947827051432e-01 4.674357502674608700e-01
1.256074853944480126e-227 -1.930587008124416343e+03 6.294825866897520994e-01 4.572444970929852026e-01
6.280064488404051893e-227 -1.928976619538494333e+03 6.039386177839879410e-01 5.022481909926972410e-01
9.601408653835871686e-227 -1.928551089965292022e+03 6.022772582404646302e-01 4.477541927122848375e-01
7.623977048367475880e-226 -1.926478116538879476e+03 6.122551586123982093e-01 4.912141583296086855e-01
1.336392844739519311e-225 -1.925915855524432573e+03 6.306225755305393532e-01 4.527773951813952591e-01
1.419159004585817742e-225 -1.925854765155915857e+03 5.989868881499101905e-01 5.076817301467675403e-01
2.382749369532202864e-225 -1.925335574583549032e+03 5.757925089687333520e-01 4.891029125283432588e-01
4.020134951056859242e-225 -1.924811514129805801e+03 6.094314147334002341e-01 4.409936969009508601e-01
9.833543018087029111e-225 -1.923916030303464368e+03 6.020590976061703792e-01 4.481141050150005967e-01
1.029878704813340875e-224 -1.923868803475804043e+03 6.282433419516604278e-01 4.340934170990207730e-01
1.253820397638943317e-224 -1.923671049300413870e+03 6.293811735334859936e-01 4.570963699892242049e-01
1.948914632780426821e-224 -1.923228971889750710e+03 5.864074552689144681e-01 5.181500546352507675e-01
8.172436757361233526e-224 -1.921794477387676579e+03 6.295228297577976084e-01 4.353054403904785263e-01
1.332184154149560173e-223 -1.921304839599371689e+03 6.266692885489033582e-01 4.335564249847763674e-01
1.872991182590368344e-223 -1.920963122699988844e+03 5.868044647852799223e-01 4.682301456228507019e-01
2.190759016792166096e-223 -1.920805411349007272e+03 6.256035511534854265e-01 4.670717933456197679e-01
2.500421827275104621e-223 -1.920672199967249071e+03 6.094864551240379846e-01 4.949506939372907421e-01
5.470280193293032230e-223 -1.919888329577041077e+03 6.255113682328439229e-01 4.334113207143926449e-01
7.292221504854310678e-223 -1.919599851183024839e+03 6.293574904293828265e-01 4.568879228753058297e-01
7.617348670839582156e-223 -1.919555231050107068e+03 5.709675814960971652e-01 5.053298284866954981e-01
9.156879325897092928e-223 -1.919370153980105670e+03 5.745870179015067913e-01 4.924641965480721084e-01
1.501328543868332196e-222 -1.918874723910782450e+03 6.230091521492315820e-01 4.726146107649036865e-01
1.676507734964751985e-222 -1.918763361422134494e+03 5.915179931467742236e-01 4.612707228690378636e-01
2.427590780770898030e-222 -1.918392175005505578e+03 5.952721290682971844e-01 5.111329858842530438e-01
4.687026381562551449e-222 -1.917733275975213928e+03 5.836601456907367647e-01 4.735432306537535330e-01
8.048362180554177948e-222 -1.917191605707907001e+03 6.077877418864631176e-01 4.426425593605611275e-01
1.755724883004493206e-221 -1.916410607419421922e+03 6.238293923142887998e-01 4.335560309331726869e-01
2.074919141071669713e-221 -1.916242567045046599e+03 5.916241317014327983e-01 5.142358729226174097e-01
2.477151448005026534e-221 -1.916064379939467926e+03 5.973505313619024149e-01 5.090753099694165229e-01
2.500659763276751949e-221 -1.916053934627443596e+03 5.811697365603899490e-01 5.203920204354092194e-01
9.101447317076816853e-221 -1.914761055783102620e+03 5.999147087786705912e-01 4.507372942303388696e-01
1.007115632436284893e-220 -1.914658813701037616e+03 5.815041183783834500e-01 4.775296119890481972e-01
1.475969020167773809e-220 -1.914275589399905812e+03 5.712031209178816127e-01 5.047250503503358798e-01
6.548376515081190233e-220 -1.912784686978185846e+03 6.236307359529100758e-01 4.710812875399431610e-01
1.045169406519210640e-219 -1.912316140060043836e+03 6.098997936250933893e-01 4.409586945116305001e-01
1.087796085758886720e-219 -1.912275165334132907e+03 5.747158313497103821e-01 5.202322970279242842e-01
1.867901985188238034e-219 -1.911733503175849592e+03 5.873531388943071807e-01 5.172033005940794848e-01
2.180350372739591378e-219 -1.911577833458496798e+03 5.898570927021242749e-01 5.154662309211639482e-01
6.373940084128829722e-219 -1.910504101227915271e+03 5.834542493968776222e-01 4.741458617171032119e-01
8.024589639986765031e-219 -1.910272808511318999e+03 5.952103827012157344e-01 5.109623416057196277e-01
8.405680897049329688e-219 -1.910225411269292408e+03 5.943071032825046895e-01 5.117818775263085485e-01
4.519504170514924240e-218 -1.908542331659791216e+03 6.082712508041672184e-01 4.962393783343810871e-01
6.293449613434109521e-218 -1.908210224602240032e+03 5.843032570064142783e-01 4.727522998676092492e-01
8.249323739627723098e-218 -1.907938602724796965e+03 5.975656104350028919e-01 5.086357584184766356e-01
1.522940536679090467e-217 -1.907324505828230940e+03 6.194768774344628914e-01 4.789466863232789695e-01
1.561412264557369531e-217 -1.907298558148315806e+03 6.244124450430347251e-01 4.339158358997664000e-01
3.021002163303469272e-217 -1.906637560239342747e+03 6.086490744068847603e-01 4.956814779688358819e-01
4.331656935743910999e-217 -1.906276198724874348e+03 5.708397818004794511e-01 5.105892669370685200e-01
4.792332412856336990e-217 -1.906174131631135879e+03 6.160302591777460091e-01 4.847948509648452586e-01
6.650750431229580106e-217 -1.905845419162732924e+03 6.046088141025897089e-01 5.008061487797198508e-01
6.697772906346738787e-217 -1.905837373788734112e+03 6.266494873894064010e-01 4.343346542168574631e-01
7.847555536352865530e-217 -1.905677946771178085e+03 5.709501054394984232e-01 5.083709748386027183e-01
1.954912840172905529e-216 -1.904764218155429717e+03 6.104576237503415159e-01 4.931497351259309658e-01
2.836619717401247589e-216 -1.904390950661918623e+03 6.061876337166500761e-01 4.444791852706329038e-01
3.177505557729408211e-216 -1.904276467291672816e+03 5.713511160035398273e-01 5.053383471365413548e-01
7.114841364383462289e-216 -1.903469380829488728e+03 6.309041588937979173e-01 4.485119579013486790e-01
8.229559153095663912e-216 -1.903322831317432247e+03 5.980762412312353726e-01 5.079940901497305150e-01
2.674275513300062373e-215 -1.902143300164331777e+03 6.170671358437618270e-01 4.829552834321657606e-01
3.404344353092864334e-215 -1.901900926304944505e+03 6.300259965695010900e-01 4.529430072600560409e-01
4.679343405094495496e-215 -1.901581820869817193e+03 6.227032164755765820e-01 4.725536904878793742e-01
5.592950963250803825e-215 -1.901402471623568090e+03 5.929206191406778403e-01 5.127356810783871843e-01
5.609017574625345814e-215 -1.901398603088035770e+03 6.299764263284264310e-01 4.531035870266791332e-01
6.589312882368856246e-215 -1.901236529595480988e+03 6.269242707303405160e-01 4.628520814539974770e-01
7.076264428239680223e-215 -1.901164232526513842e+03 5.709955231359811201e-01 5.104363871317950663e-01
2.996184669405663956e-214 -1.899720053876444581e+03 5.836409529440782507e-01 4.741863292991743695e-01
4.878196290234086978e-214 -1.899231618039968907e+03 5.910319142590658714e-01 4.625301386730744091e-01
5.575003698823516921e-214 -1.899097100598041379e+03 5.737684356047219048e-01 4.960336263744736796e-01
8.216143301303139762e-214 -1.898708292664643068e+03 6.230307642034100812e-01 4.343669774400777395e-01
8.666805171627823945e-214 -1.898653893348285919e+03 6.226974106703025980e-01 4.724479171918455900e-01
1.343883166539593962e-213 -1.898214245177194925e+03 5.731761555902232796e-01 5.181151743079369654e-01
7.379419167017628061e-213 -1.896510113554000327e+03 5.754740211090435542e-01 4.913617480469760213e-01
9.268624855387778266e-213 -1.896281173460825130e+03 6.279330111024306049e-01 4.597568742366679451e-01
1.248506551152294315e-212 -1.895982275314922845e+03 6.197894330655341344e-01 4.353036461592896256e-01
2.064069595381783273e-212 -1.895478543827121712e+03 5.876370986638613791e-01 5.165141649119771028e-01
2.497604678181931181e-212 -1.895286891249017117e+03 5.711758730323002187e-01 5.101585736713337704e-01
2.512355229688526179e-212 -1.895280002741164708e+03 5.722653534693123989e-01 5.017698985520423482e-01
3.602406728818237267e-212 -1.894918621234990951e+03 5.876849567768445137e-01 5.164657268175493199e-01
4.816572554543079976e-212 -1.894627160806014899e+03 6.300667484050125333e-01 4.519790725847501189e-01
5.765660479420718261e-212 -1.894446303678590994e+03 5.856954254210493538e-01 5.176464485393232895e-01
7.736141009262584291e-212 -1.894151320407209369e+03 5.900978485007571939e-01 5.147656868056723622e-01
1.125726713036971723e-211 -1.893775209505617795e+03 6.006178156467304463e-01 4.505279981291313574e-01
1.163929520392183294e-211 -1.893740836501886406e+03 5.823482170498180954e-01 4.767180454750017948e-01
1.189988298561187265e-211 -1.893717694825937997e+03 6.018949149537324850e-01 4.491272547145817029e-01
1.198428998585026494e-211 -1.893709626768632006e+03 6.298548233578470379e-01 4.382283197858379276e-01
