logz logzerr logvol nlive logl logwt insert_order
-7.295148616157697979e+05 8.379364311786888720e+03 -1.900000000000000994e-02 1.000000000000000000e+03 -7.011694780217284570e+05 -7.011764052769658156e+05 2.000000000000000042e-02
-7.011764052769658156e+05 1.897193972362075147e+04 -2.000000000000001082e-02 1.000000000000000000e+03 -6.742417284727144288e+05 -6.742486567279517185e+05 3.160000000000000031e-01
-6.742486567279517185e+05 1.637178356912385061e+04 -2.100000000000001171e-02 1.000000000000000000e+03 -6.705870437770697754e+05 -6.705939730323071126e+05 2.620000000000000107e-01
-6.705939730323071126e+05 8.324140527273280895e+03 -2.200000000000001260e-02 1.000000000000000000e+03 -6.668882550628327299e+05 -6.668951853180699982e+05 1.754000000000000004e+00
-6.668951853180699982e+05 2.794858612424323837e+03 -2.300000000000001349e-02 1.000000000000000000e+03 -6.618616457570989151e+05 -6.618685770123362308e+05 1.776000000000000023e+00
-6.618685770123362308e+05 4.216348197764952602e+03 -2.400000000000001438e-02 1.000000000000000000e+03 -6.427951831352201989e+05 -6.428021153904575622e+05 1.508000000000000007e+00
-6.428021153904575622e+05 9.662375590399040448e+03 -2.500000000000001527e-02 1.000000000000000000e+03 -6.398591483874244150e+05 -6.398660816426617093e+05 7.740000000000000213e-01
-6.398660816426617093e+05 5.941681575553410767e+03 -2.600000000000001615e-02 1.000000000000000000e+03 -6.364125516200420680e+05 -6.364194858752794098e+05 1.502000000000000002e+00
-6.364194858752794098e+05 1.764025520009059164e+03 -2.700000000000001704e-02 1.000000000000000000e+03 -6.351880131281490903e+05 -6.351949483833863633e+05 4.660000000000000253e-01
-6.351949483833863633e+05 2.004480009794632451e+03 -2.800000000000001793e-02 1.000000000000000000e+03 -6.288484749854151160e+05 -6.288554112406524364e+05 3.780000000000000027e-01
-6.288554112406524364e+05 4.514462010818567251e+03 -2.900000000000001882e-02 1.000000000000000000e+03 -6.178354302939558402e+05 -6.178423675491932081e+05 1.838000000000000078e+00
-6.178423675491932081e+05 8.235935733921001884e+03 -3.000000000000001971e-02 1.000000000000000000e+03 -6.030998117795648286e+05 -6.031067500348021276e+05 1.844000000000000083e+00
-6.031067500348021276e+05 9.906507738313352093e+03 -3.100000000000002059e-02 1.000000000000000000e+03 -6.012833929835836170e+05 -6.012903322388209635e+05 7.799999999999999989e-02
-6.012903322388209635e+05 8.301503887280252457e+03 -3.200000000000002148e-02 1.000000000000000000e+03 -6.008405332660601707e+05 -6.008474735212974483e+05 2.500000000000000000e-01
-6.008474735212974483e+05 4.568861815563848722e+03 -3.300000000000002237e-02 1.000000000000000000e+03 -5.966352859440555330e+05 -5.966422271992928581e+05 2.780000000000000249e-01
-5.966422271992928581e+05 1.887592547516260083e+03 -3.400000000000002326e-02 1.000000000000000000e+03 -5.942989477887069806e+05 -5.943058900439443532e+05 2.879999999999999782e-01
-5.943058900439443532e+05 1.911667505324168133e+03 -3.500000000000002415e-02 1.000000000000000000e+03 -5.921408303572019795e+05 -5.921477736124392832e+05 1.338000000000000078e+00
-5.921477736124392832e+05 5.957430100116253016e+02 -3.600000000000002504e-02 1.000000000000000000e+03 -5.831027078850424150e+05 -5.831096521402797662e+05 8.279999999999999583e-01
-5.831096521402797662e+05 4.519298561580966634e+03 -3.700000000000002592e-02 1.000000000000000000e+03 -5.791672221872918308e+05 -5.791741674425291130e+05 1.639999999999999902e+00
-5.791741674425291130e+05 4.598336674721319469e+03 -3.800000000000002681e-02 1.000000000000000000e+03 -5.750927675500330515e+05 -5.750997138052703813e+05 1.493999999999999995e+00
-5.750997138052703813e+05 2.214331750476061643e+03 -3.900000000000002770e-02 1.000000000000000000e+03 -5.696469209665406961e+05 -5.696538682217779569e+05 7.000000000000000666e-02
-5.696538682217779569e+05 2.685038283784705982e+03 -4.000000000000002859e-02 1.000000000000000000e+03 -5.693136745658958098e+05 -5.693206228211331181e+05 5.140000000000000124e-01
-5.693206228211331181e+05 2.143472315738444649e+03 -4.100000000000002948e-02 1.000000000000000000e+03 -5.688984847174640745e+05 -5.689054339727014303e+05 1.951999999999999957e+00
-5.689054339727014303e+05 1.690596020568649465e+03 -4.200000000000003036e-02 1.000000000000000000e+03 -5.681726546706644585e+05 -5.681796049259017454e+05 1.479999999999999927e-01
-5.681796049259017454e+05 3.592241382135790104e+02 -4.300000000000003125e-02 1.000000000000000000e+03 -5.658102072970049921e+05 -5.658171585522423266e+05 8.000000000000000167e-03
-5.658171585522423266e+05 1.232386002614408653e+03 -4.400000000000003214e-02 1.000000000000000000e+03 -5.646845770472467411e+05 -5.646915293024840066e+05 1.752000000000000002e+00
-5.646915293024840066e+05 4.193993447449896621e+02 -4.500000000000003303e-02 1.000000000000000000e+03 -5.617950530536143342e+05 -5.618020063088516472e+05 4.580000000000000182e-01
-5.618020063088516472e+05 1.520624357494125661e+03 -4.600000000000003392e-02 1.000000000000000000e+03 -5.611087093065667432e+05 -5.611156635618041037e+05 6.119999999999999885e-01
-5.611156635618041037e+05 9.809419602831198972e+02 -4.700000000000003481e-02 1.000000000000000000e+03 -5.605641967772785574e+05 -5.605711520325158490e+05 1.469999999999999973e+00
-5.605711520325158490e+05 1.141001259796414843e+03 -4.800000000000003569e-02 1.000000000000000000e+03 -5.605063873458498856e+05 -5.605133436010872247e+05 1.576000000000000068e+00
-5.605133436010872247e+05 1.604578531391440777e+01 -4.900000000000003658e-02 1.000000000000000000e+03 -5.585798966796413297e+05 -5.585868539348785998e+05 1.407999999999999918e+00
-5.585868539348785998e+05 9.551367444056561453e+02 -5.000000000000003747e-02 1.000000000000000000e+03 -5.562061410608555889e+05 -5.562130993160929065e+05 1.469999999999999973e+00
-5.562130993160929065e+05 1.666144669577834065e+03 -5.100000000000003836e-02 1.000000000000000000e+03 -5.499922975201929221e+05 -5.499992567754302872e+05 7.399999999999999634e-02
-5.499992567754302872e+05 4.097170079265993081e+03 -5.200000000000003925e-02 1.000000000000000000e+03 -5.385958244543812471e+05 -5.386027847096185433e+05 1.917999999999999927e+00
-5.386027847096185433e+05 8.797896301273389327e+03 -5.300000000000004013e-02 1.000000000000000000e+03 -5.382888108758295421e+05 -5.382957721310668858e+05 1.280000000000000027e+00
-5.382957721310668858e+05 1.144575776710493500e+02 -5.400000000000004102e-02 1.000000000000000000e+03 -5.379887143539956305e+05 -5.379956766092329053e+05 6.320000000000000062e-01
-5.379956766092329053e+05 2.303348598899210060e+02 -5.500000000000004191e-02 1.000000000000000000e+03 -5.365086057912309188e+05 -5.365155690464682411e+05 2.000000000000000111e-01
-5.365155690464682411e+05 8.320891106886726902e+02 -5.600000000000004280e-02 1.000000000000000000e+03 -5.352392003168620868e+05 -5.352461645720994566e+05 1.469999999999999973e+00
-5.352461645720994566e+05 1.257064251926611178e+03 -5.700000000000004369e-02 1.000000000000000000e+03 -5.351182775939516723e+05 -5.351252428491889732e+05 1.217999999999999972e+00
-5.351252428491889732e+05 8.740383264044589851e+02 -5.800000000000004458e-02 1.000000000000000000e+03 -5.348440533449092181e+05 -5.348510196001465665e+05 1.137999999999999901e+00
-5.348510196001465665e+05 1.020081239014113663e+02 -5.900000000000004546e-02 1.000000000000000000e+03 -5.339555884730882244e+05 -5.339625557283255039e+05 5.799999999999999600e-01
-5.339625557283255039e+05 4.443153438857804076e+02 -6.000000000000004635e-02 1.000000000000000000e+03 -5.333822685664340388e+05 -5.333892368216713658e+05 1.647999999999999909e+00
-5.333892368216713658e+05 5.442058440065329705e+02 -6.100000000000004724e-02 1.000000000000000000e+03 -5.328458587472916115e+05 -5.328528280025288695e+05 1.098000000000000087e+00
-5.328528280025288695e+05 6.365624024227854534e+02 -6.200000000000004813e-02 1.000000000000000000e+03 -5.313817029399102321e+05 -5.313886731951475376e+05 1.955999999999999961e+00
